Dot Point Measurements

Generated: Thursday 26 October 2023 09:18:19

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		629	1156											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		16.8
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		716	1512											2023-03_SwC_stereo-BRUVs	no	10	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		31.6
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		962	1753											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		54.4
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		714	1882											2023-03_SwC_stereo-BRUVs	no	10	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		65.0
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		985	1723											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		52.2
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		611	281											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		84.7
10_1_01_Left_MAH00355.MP4_0010310.jpg	      0		642	106											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		100.0
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		747	1753											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		70.8
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		929	712											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Brown				80300904		34.4
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		798	1288											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		25.1
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		725	996											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Brown				80300904		7.3
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		730	957											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Brown				80300904		9.4
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		619	1277											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Brown				80300904		29.2
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		708	1477											2023-03_SwC_stereo-BRUVs	no	12	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		44.4
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		684	143											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Filamentous / filiform	Red				80300933		87.9
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		935	1533											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect fine branching	Red				80300910		51.2
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		751	265											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Filamentous / filiform	Red				80300933		75.4
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		1031	832											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect fine branching	Brown				80300908		30.9
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		791	46											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Filamentous / filiform	Red				80300933		96.9
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		960	28											2023-03_SwC_stereo-BRUVs	no	12	1					Sponges	Massive forms	Simple				10000904		100.0
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		898	1052											2023-03_SwC_stereo-BRUVs	no	12	1					Sessile invertebrates						00000002		10.9
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		1004	1157											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect fine branching	Red				80300910		24.3
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		618	929											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		19.7
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		648	1705											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		67.4
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		842	1737											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		69.3
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		823	1270											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Brown				80300904		23.5
12_1_01_L031_MAH01383.MP4_0003746.jpg	      0		541	1496											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		51.6
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		809	545											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		49.8
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		644	801											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		30.2
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		671	90											2023-03_SwC_stereo-BRUVs	no	14	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		100.0
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		912	1843											2023-03_SwC_stereo-BRUVs	no	14	1					Unscorable						00000001		89.5
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		1067	1595											2023-03_SwC_stereo-BRUVs	no	14	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		67.3
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		1052	1097											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Brown				80300904		25.0
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		596	1877											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		96.2
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		1016	857											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		25.3
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		714	1446											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		48.4
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		1022	670											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		41.4
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		734	661											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		38.8
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		1054	1523											2023-03_SwC_stereo-BRUVs	no	14	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		59.7
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		967	1489											2023-03_SwC_stereo-BRUVs	no	14	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		53.2
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		935	1052											2023-03_SwC_stereo-BRUVs	no	14	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		11.6
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		789	1273											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		28.6
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		703	1147											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		20.4
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		609	358											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		73.8
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		793	479											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		56.9
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		926	419											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect fine branching	Red				80300910		64.0
14_1_01_L031_14_MAH01390.MP4_0024820.jpg	      0		690	970											2023-03_SwC_stereo-BRUVs	no	14	1					Sessile invertebrates						00000002		16.1
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		1055	5											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		100.0
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		888	750											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		12.0
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		850	536											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect fine branching	Red				80300910		34.5
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		955	695											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Filamentous / filiform	Red				80300933		22.0
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		1057	536											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		43.8
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		667	920											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		21.1
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		828	919											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect fine branching	Red				80300910		10.4
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		755	922											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		13.4
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		834	1026											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		22.9
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		609	809											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		25.3
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		908	567											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		32.3
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		704	74											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		89.4
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		650	572											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		36.4
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		686	922											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		19.3
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		1003	1271											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Filamentous / filiform	Red				80300933		55.5
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		871	1133											2023-03_SwC_stereo-BRUVs	no	15	1					Sessile invertebrates						00000002		35.8
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		806	1501											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		78.3
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		771	687											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		17.9
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		774	1373											2023-03_SwC_stereo-BRUVs	no	15	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		63.6
15_1_01_Left_MAH00370.MP4_0076938.jpg	      0		812	1389											2023-03_SwC_stereo-BRUVs	no	15	1					Unscorable						00000001		65.2
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		882	1333											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		23.3
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		834	767											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		31.7
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		924	1245											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		17.2
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		1015	1570											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		49.0
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		934	295											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		77.6
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		950	1785											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		67.1
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		924	1812											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		69.3
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		872	1419											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		31.3
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		563	1366											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		35.9
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		649	555											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		54.6
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		1052	1696											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		61.5
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		713	1305											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		22.6
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		761	996											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		11.4
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		640	398											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		69.4
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		607	524											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		58.8
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		637	271											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		81.3
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		1002	1631											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		54.0
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		879	56											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		100.0
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		804	1664											2023-03_SwC_stereo-BRUVs	no	16	1					Unscorable						00000001		54.4
16_1_01_L039_MAH00356.MP4_0067518.jpg	      0		834	1251											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		14.8
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		991	1465											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		55.5
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		861	1103											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		11.8
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		1023	1822											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		95.2
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		626	1280											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Green				80300905		37.1
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		746	1585											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		65.7
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		897	1025											2023-03_SwC_stereo-BRUVs	no	17	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		9.9
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		648	1602											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		69.7
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		585	446											2023-03_SwC_stereo-BRUVs	no	17	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		69.5
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		1000	391											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		74.0
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		933	379											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		73.5
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		712	1006											2023-03_SwC_stereo-BRUVs	no	17	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		11.4
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		718	1503											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		56.8
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		733	1642											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		72.3
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		766	615											2023-03_SwC_stereo-BRUVs	no	17	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		45.5
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		1050	895											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		30.3
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		584	164											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		100.0
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		917	1703											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		79.6
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		599	227											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		92.7
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		1012	886											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect fine branching	Red				80300910		27.0
17_1_01_Left_MAH00375.MP4_0071918.jpg	      0		819	509											2023-03_SwC_stereo-BRUVs	no	17	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		57.3
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		572	1893											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		90.5
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		862	709											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		30.4
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		1028	1293											2023-03_SwC_stereo-BRUVs	no	19	1					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		34.9
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		713	9											2023-03_SwC_stereo-BRUVs	no	19	1					Sponges	Cup-likes	Cups	Incomplete cup / curled fan			10000918		100.0
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		646	35											2023-03_SwC_stereo-BRUVs	no	19	1					Sponges	Cup-likes	Cups	Incomplete cup / curled fan			10000918		98.3
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		754	1274											2023-03_SwC_stereo-BRUVs	no	19	1					Unscorable						00000001		26.6
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		777	1495											2023-03_SwC_stereo-BRUVs	no	19	1					Unscorable						00000001		48.0
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		937	1584											2023-03_SwC_stereo-BRUVs	no	19	1					Sponges	Cup-likes	Barrels				10000907		57.9
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		743	1382											2023-03_SwC_stereo-BRUVs	no	19	1					Unscorable						00000001		37.3
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		875	1458											2023-03_SwC_stereo-BRUVs	no	19	1					Sponges	Cup-likes	Barrels				10000907		44.6
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		891	451											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Hydroids					11001000		56.1
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		718	1022											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		9.6
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		996	1061											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Hydroids					11001000		18.7
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		833	146											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		86.0
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		720	1284											2023-03_SwC_stereo-BRUVs	no	19	1					Unscorable						00000001		28.5
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		704	1433											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		43.1
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		1066	1225											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		32.6
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		941	566											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		46.0
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		704	787											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		24.8
19_1_01_L031_19_MAH01394.MP4_0046607.jpg	      0		807	1140											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		12.7
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		544	1634											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Erect fine branching	Red				80300910		94.6
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		1024	229											2023-03_SwC_stereo-BRUVs	no	21	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		73.6
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		807	233											2023-03_SwC_stereo-BRUVs	no	21	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		67.3
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		1056	957											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Erect fine branching	Red				80300910		35.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		762	56											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Erect fine branching	Red				80300910		87.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		644	226											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Erect fine branching	Red				80300910		69.4
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		886	1101											2023-03_SwC_stereo-BRUVs	no	21	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		33.8
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		652	217											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Filamentous / filiform	Red				80300933		70.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		1046	555											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Erect fine branching	Red				80300910		44.0
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		722	1386											2023-03_SwC_stereo-BRUVs	no	21	1					Unscorable						00000001		63.4
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		860	1048											2023-03_SwC_stereo-BRUVs	no	21	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		27.1
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		552	698											2023-03_SwC_stereo-BRUVs	no	21	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		28.3
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		662	971											2023-03_SwC_stereo-BRUVs	no	21	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		20.1
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		682	660											2023-03_SwC_stereo-BRUVs	no	21	1					Macroalgae	Erect fine branching	Red				80300910		21.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		677	1603											2023-03_SwC_stereo-BRUVs	no	21	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		88.3
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		1057	1219											2023-03_SwC_stereo-BRUVs	no	21	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		55.1
