Dot Point Measurements

Generated: Friday 13 October 2023 15:45:04

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		673	192													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		942	192													Relief	High	High (>3m)	3			82003006		100.0
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		135	576																					64.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		404	576													Relief	High	High (>3m)	3			82003006		46.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		673	576													Relief	Low / moderate	Low (<1m)	1			82003003		46.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		942	576													Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		135	959																					46.5
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		404	959													Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		673	959													Relief	Low / moderate	Low (<1m)	1			82003003		15.5
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		942	959													Relief	Low / moderate	Low (<1m)	1			82003003		46.5
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		135	1343																					64.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		404	1343													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		673	1343													Relief	Low / moderate	Low (<1m)	1			82003003		46.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		942	1343													Relief	Low / moderate	Low (<1m)	1			82003003		64.2
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		135	1727																					100.0
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		404	1727													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		673	1727													Relief	Low / moderate	Low (<1m)	1			82003003		89.9
21_1_01_Left_MAH00438.MP4_0024118.jpg	      0		942	1727													Relief	Low / moderate	Low (<1m)	1			82003003		100.0
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		135	192																					100.0
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		404	192																					89.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		673	192													Relief	High	High (>3m)	3			82003006		89.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	192													Relief	High	High (>3m)	3			82003006		100.0
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		135	576																					64.2
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		404	576																					46.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		673	576													Relief	High	High (>3m)	3			82003006		46.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	576													Relief	High	High (>3m)	3			82003006		64.2
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		135	959																					46.5
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		404	959																					15.5
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		673	959													Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	959													Relief	High	High (>3m)	3			82003006		46.5
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		135	1343																					64.2
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		404	1343																					46.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		673	1343													Relief	High	High (>3m)	3			82003006		46.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	1343													Relief	High	High (>3m)	3			82003006		64.2
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		135	1727																					100.0
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		404	1727																					89.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		673	1727													Relief	High	High (>3m)	3			82003006		89.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	1727													Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	192																					100.0
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	192																					90.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	192																					89.5
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	192													Relief	High	Wall	4			82003007		98.1
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	576																					65.7
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	576																					49.5
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	576																					48.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	576													Relief	High	Wall	4			82003007		62.7
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	959																					46.6
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	959																					17.5
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	959																					13.4
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	959													Relief	High	Wall	4			82003007		42.3
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	1343																					59.7
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	1343																					41.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	1343																					39.6
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	1343													Relief	High	Wall	4			82003007		56.4
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	1727																					92.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	1727																					81.4
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	1727																					80.6
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	1727													Relief	High	Wall	4			82003007		90.1
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		949	1816																					99.1
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	192																					100.0
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	192																					89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	192													Relief	High	High (>3m)	3			82003006		89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	192													Relief	High	High (>3m)	3			82003006		100.0
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	576																					64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	576																					46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	576													Relief	High	High (>3m)	3			82003006		46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	576													Relief	High	High (>3m)	3			82003006		64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	959																					46.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	959																					15.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	959													Relief	High	High (>3m)	3			82003006		15.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	959													Relief	High	High (>3m)	3			82003006		46.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	1343																					64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	1343																					46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	1343													Relief	High	High (>3m)	3			82003006		46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	1343													Relief	High	High (>3m)	3			82003006		64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	1727																					100.0
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	1727																					89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	1727													Relief	High	High (>3m)	3			82003006		89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	1727													Relief	High	High (>3m)	3			82003006		100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	192																					100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	192																					89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	192													Relief	High	Wall	4			82003007		89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	192													Relief	High	Wall	4			82003007		100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	576																					64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	576																					46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	576													Relief	High	Wall	4			82003007		46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	576													Relief	High	Wall	4			82003007		64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	959																					46.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	959																					15.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	959													Relief	High	Wall	4			82003007		15.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	959													Relief	High	Wall	4			82003007		46.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	1343																					64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	1343																					46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	1343													Relief	High	Wall	4			82003007		46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	1343													Relief	High	Wall	4			82003007		64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	1727																					100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	1727																					89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	1727													Relief	High	Wall	4			82003007		89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	1727													Relief	High	Wall	4			82003007		100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	192																					100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	192																					89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	192													Relief	High	Wall	4			82003007		89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	192													Relief	High	Wall	4			82003007		100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	576																					64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	576																					46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	576													Relief	High	Wall	4			82003007		46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	576													Relief	High	Wall	4			82003007		64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	959																					46.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	959																					15.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	959													Relief	High	Wall	4			82003007		15.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	959													Relief	High	Wall	4			82003007		46.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	1343																					64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	1343																					46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	1343													Relief	High	Wall	4			82003007		46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	1343													Relief	High	Wall	4			82003007		64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	1727																					100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	1727																					89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	1727													Relief	High	Wall	4			82003007		89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	1727													Relief	High	Wall	4			82003007		100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	192																					100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	192																					89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	192													Relief	High	High (>3m)	3			82003006		89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	192													Relief	High	High (>3m)	3			82003006		100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	576																					64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	576																					46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	576													Relief	High	High (>3m)	3			82003006		46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	576													Relief	High	High (>3m)	3			82003006		64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	959																					46.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	959																					15.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	959													Relief	High	Wall	4			82003007		15.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	959													Relief	High	High (>3m)	3			82003006		46.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	1343																					64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	1343																					46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	1343													Relief	High	Wall	4			82003007		46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	1343													Relief	High	Wall	4			82003007		64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	1727																					100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	1727																					89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	1727													Relief	High	Wall	4			82003007		89.9
