OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
NCB680	13	NCB680_L75.avi	19081	NCB680_R75.avi	18274	5.30557	Analysis	1.86658	50.37588	1.60316	4.16740	1326.16924	12.32866	19.97518	16.92511	204.36937	-195.99512	-1295.58632	Lethrinidae	Lethrinus	spp	NA	1	J	Passing	NA	NA	NA
NCB680	14	NCB680_L75.avi	19181	NCB680_R75.avi	18374	5.33337	Analysis	1.89439	44.35280	0.88429	4.41779	1181.51412	11.10693	5.52667	5.00647	38.21473	-224.37671	-1159.38361	Lethrinidae	Lethrinus	spp	NA	1	J	Passing	NA	NA	NA
NCB680	15	NCB680_L75.avi	21330	NCB680_R75.avi	20523	5.93091	Analysis	2.49193	310.10235	3.24885	6.72606	1463.64471	23.26863	45.91989	7.72621	-576.76663	-40.71752	-1344.59591	Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing	NA	NA	NA
NCB680	16	NCB680_L75.avi	21801	NCB680_R75.avi	20994	6.06188	Analysis	2.62289	52.90169	1.31277	3.44123	1027.55972	24.59058	30.57984	14.99757	-411.13648	-117.50890	-934.36472	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	NA	NA
NCB680	17	NCB680_L75.avi	21812	NCB680_R75.avi	21005	6.06494	Analysis	2.62595	50.29157	0.73943	3.08407	950.44812	15.66303	0.94876	11.39032	182.32418	-180.56047	-915.15433	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	NA	NA
NCB680	18	NCB680_L75.avi	21814	NCB680_R75.avi	21007	6.06549	Analysis	2.62651	48.77737	1.25009	3.04119	1026.13357	26.61410	27.48860	8.21870	-420.29117	-186.19047	-917.40860	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	NA	NA
NCB680	20	NCB680_L75.avi	21897	NCB680_R75.avi	21090	6.08857	Analysis	2.64959	47.99175	1.70749	3.71821	1224.82349	22.10952	26.42760	12.77762	-430.18252	-165.71372	-1134.75748	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	NA	NA
NCB680	21	NCB680_L75.avi	22017	NCB680_R75.avi	21210	6.12194	Analysis	2.68295	70.33419	1.01005	3.67581	1099.99291	15.26996	13.32016	20.85702	-186.35469	-221.80901	-1061.15838	Serranidae	Epinephelus	rivulatus	37311022	1	J	Passing	NA	NA	NA
NCB680	23	NCB680_L75.avi	45786	NCB680_R75.avi	44979	12.73103	Analysis	9.29204	37.02891	1.98129	1.66216	1236.04934	30.46928	39.55907	0.08249	-593.29262	-202.10443	-1065.35236	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	24	NCB680_L75.avi	45839	NCB680_R75.avi	45032	12.74576	Analysis	9.30678	72.65386	1.08890	2.10610	1001.27374	26.53148	17.71672	8.01620	-433.75743	-109.06259	-895.82864	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	25	NCB680_L75.avi	45933	NCB680_R75.avi	45126	12.77190	Analysis	9.33292	46.12701	1.63687	3.96278	1353.28320	31.00621	8.52860	28.41494	-692.06262	-83.80338	-1159.91454	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	26	NCB680_L75.avi	45973	NCB680_R75.avi	45166	12.78302	Analysis	9.34404	83.13740	2.63802	5.16433	1485.47708	28.24366	33.24473	17.16350	-699.27314	-71.90761	-1308.62085	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	27	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	47.16554	0.83359	4.19288	1168.25742	10.76532	2.06498	0.41280	30.34551	-216.09466	-1147.69667	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	28	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	54.84692	2.64737	3.91992	1294.32942	14.03952	44.46629	6.99568	250.21329	-189.69647	-1255.66604	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	29	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	47.41616	2.73488	3.82532	1392.28634	14.31462	38.64359	10.18710	-321.55776	-122.88229	-1349.05960	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	30	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	46.29733	1.23784	4.46808	1271.18431	18.27397	1.73520	8.06398	-380.52825	-118.63940	-1207.07601	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	31	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	55.53495	2.34958	4.42466	1493.72171	18.86582	24.21703	15.68966	-480.24699	-51.49045	-1413.47660	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	32	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	74.35818	2.50897	5.08124	1524.07041	16.39850	24.83539	4.16942	-427.18523	-51.43063	-1462.07329	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	33	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	83.75208	3.25247	4.12729	1505.96472	26.00366	46.15969	14.73455	-659.02632	-40.30962	-1353.50995	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	34	NCB680_L75.avi	46009	NCB680_R75.avi	45202	12.79303	Analysis	9.35405	64.31166	0.76449	3.46012	968.86166	15.37487	1.42130	0.40860	195.27194	-166.89792	-934.18782	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	35	NCB680_L75.avi	46172	NCB680_R75.avi	45365	12.83836	Analysis	9.39937	61.63390	1.74445	4.75533	1174.18341	9.34540	31.32548	7.58268	-106.36610	-158.24528	-1158.59888	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	36	NCB680_L75.avi	46172	NCB680_R75.avi	45365	12.83836	Analysis	9.39937	67.23950	1.64501	4.09035	1361.96566	11.49480	19.47939	15.59107	180.67981	-202.53109	-1334.64843	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	37	NCB680_L75.avi	46172	NCB680_R75.avi	45365	12.83836	Analysis	9.39937	43.75475	0.81373	4.50823	1151.29377	12.36490	0.28866	1.84283	35.89222	-243.90781	-1124.58796	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	38	NCB680_L75.avi	46172	NCB680_R75.avi	45365	12.83836	Analysis	9.39937	36.13362	0.95449	3.81903	1195.55752	13.84886	3.88919	1.92409	-194.60571	-209.81455	-1160.80328	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	39	NCB680_L75.avi	46518	NCB680_R75.avi	45711	12.93456	Analysis	9.49558	77.69907	1.22328	4.02661	1515.77500	8.25643	0.60344	4.26234	-210.87109	-53.98163	-1500.06440	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	40	NCB680_L75.avi	46518	NCB680_R75.avi	45711	12.93456	Analysis	9.49558	51.36641	1.14527	3.12197	1317.69269	10.59495	9.18063	6.94980	-144.83899	-194.21620	-1295.22808	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	41	NCB680_L75.avi	46518	NCB680_R75.avi	45711	12.93456	Analysis	9.49558	64.85024	1.24116	5.18153	1448.80745	8.91753	7.11856	9.98965	168.48442	-148.49503	-1431.29496	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	42	NCB680_L75.avi	46945	NCB680_R75.avi	46138	13.05329	Analysis	9.61431	63.14134	1.09269	2.32955	1018.87063	24.77888	14.84260	1.94057	398.82182	-152.61978	-925.06525	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	43	NCB680_L75.avi	46945	NCB680_R75.avi	46138	13.05329	Analysis	9.61431	69.01488	1.46152	3.97816	1175.34864	13.63293	24.15953	9.88856	-170.52141	-218.33090	-1142.23400	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	44	NCB680_L75.avi	46945	NCB680_R75.avi	46138	13.05329	Analysis	9.61431	49.45710	1.50448	4.99152	1363.97509	20.31832	6.54574	5.50335	-450.83587	-145.13247	-1279.10579	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	45	NCB680_L75.avi	46945	NCB680_R75.avi	46138	13.05329	Analysis	9.61431	49.56055	1.65049	3.22775	1276.43047	9.80160	24.45008	19.13611	91.76139	-196.97020	-1257.79861	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	46	NCB680_L75.avi	47123	NCB680_R75.avi	46316	13.10279	Analysis	9.6638	63.70756	1.68852	3.63048	980.62941	26.42767	63.06338	15.87399	412.43913	-142.75659	-878.15065	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	47	NCB680_L75.avi	47123	NCB680_R75.avi	46316	13.10279	Analysis	9.6638	58.49361	1.21288	3.80890	1156.54203	9.68428	17.71255	1.46737	94.13472	-170.26225	-1140.06091	Nemipteridae	Pentapodus	porosus	37347007	1	J	Passing	NA	NA	NA
NCB680	48	NCB680_L75.avi	53100	NCB680_R75.avi	52293	14.76472	Analysis	11.32574	63.20850	1.61661	2.59205	1163.29417	29.41394	28.51416	3.69189	-565.63958	-80.30707	-1013.33902	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	NA	NA
NCB680	50	NCB680_L75.avi	53200	NCB680_R75.avi	52393	14.79253	Analysis	11.35354	35.59196	0.93576	3.66254	1128.13856	16.87855	4.53133	21.20092	-237.65979	-225.40098	-1079.54102	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	NA	NA
NCB680	51	NCB680_L75.avi	55078	NCB680_R75.avi	54271	15.31471	Analysis	11.87573	528.74390	1.41572	7.61971	1466.81792	9.17690	1.59337	12.93330	-233.86642	5.57320	-1448.04359	Lethrinidae	Lethrinus	microdon	37351011	1	AD	Passing	NA	NA	NA
NCB680	52	NCB680_L75.avi	76678	NCB680_R75.avi	75871	21.32070	Analysis	17.88172	374.14520	8.90436	4.75744	2527.72344	16.03230	40.69518	13.22315	641.31274	275.80488	-2429.41051	Balistidae	Pseudobalistes	fuscus	37465027	1	AD	Passing	NA	NA	NA
NCB680	53	NCB680_L75.avi	78588	NCB680_R75.avi	77781	21.85179	Analysis	18.4128	235.21878	0.97916	4.20166	1000.11448	22.53956	3.15802	2.70490	371.46324	94.78350	-923.72081	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	54	NCB680_L75.avi	78594	NCB680_R75.avi	77787	21.85345	Analysis	18.41447	235.26406	1.80791	5.06719	1252.59042	1.83812	28.37549	18.26373	-2.83244	40.07783	-1251.94589	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	55	NCB680_L75.avi	78594	NCB680_R75.avi	77787	21.85345	Analysis	18.41447	233.98364	1.38464	6.75146	1418.68551	13.19570	6.61943	17.68818	-321.28665	-40.70024	-1381.22661	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	56	NCB680_L75.avi	78668	NCB680_R75.avi	77861	21.87403	Analysis	18.43505	242.79936	0.87468	4.46989	1055.87774	8.94811	6.43472	10.67617	139.74474	86.27454	-1043.02729	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	57	NCB680_L75.avi	78669	NCB680_R75.avi	77862	21.87431	Analysis	18.43532	243.02846	2.79525	7.54656	1464.51819	4.83218	50.65387	44.62043	121.69343	-20.25422	-1459.31286	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	58	NCB680_L75.avi	78679	NCB680_R75.avi	77872	21.87709	Analysis	18.43811	203.84347	1.68672	4.19323	1192.23557	3.69924	27.38955	0.38909	-70.48932	30.79353	-1189.75152	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	59	NCB680_L75.avi	78699	NCB680_R75.avi	77892	21.88265	Analysis	18.44367	182.10773	0.95660	5.68771	1297.63411	5.02141	0.67559	15.03982	-73.50846	-86.58387	-1292.65387	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	NA	NA
NCB680	60	NCB680_L75.avi	96023	NCB680_R75.avi	95216	26.69968	Analysis	23.26069	313.85909	2.18255	5.25016	1459.25176	20.71898	21.68410	1.69295	-467.19244	219.67361	-1364.87744	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB680	61	NCB680_L75.avi	96023	NCB680_R75.avi	95216	26.69968	Analysis	23.26069	314.03712	2.74454	6.90870	1566.23696	14.50599	26.70342	0.92511	-375.75200	112.78256	-1516.30760	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB680	62	NCB680_L75.avi	117985	NCB680_R75.avi	117178	32.80632	Analysis	29.36733	262.89637	1.15530	3.52026	929.35177	19.37706	30.46362	0.12010	-290.21438	104.16980	-876.70917	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	NA	NA
NCB680	63	NCB680_L75.avi	117985	NCB680_R75.avi	117178	32.80632	Analysis	29.36733	252.33888	1.99988	6.79808	1302.71502	18.45296	27.14321	4.95946	-411.84364	20.29070	-1235.73441	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	NA	NA
NCB680	64	NCB680_L75.avi	117986	NCB680_R75.avi	117179	32.80660	Analysis	29.36761	261.46221	1.22498	7.77407	1198.33383	9.54101	14.15887	10.64873	-196.56304	-28.56622	-1181.75755	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	NA	NA
NCB680	66	NCB680_L75.avi	118019	NCB680_R75.avi	117212	32.81577	Analysis	29.37679	270.07562	1.30355	4.64656	1146.80139	11.63937	17.40875	2.84951	231.29658	5.76013	-1123.21954	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	NA	NA
NCB680	67	NCB680_L75.avi	118051	NCB680_R75.avi	117244	32.82467	Analysis	29.38569	264.58453	1.01803	4.48508	977.65804	18.75800	22.27642	5.85926	-66.52779	307.26747	-925.72998	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	NA	NA
NCB680	68	NCB680_L75.avi	118126	NCB680_R75.avi	117319	32.84552	Analysis	29.40654	288.25273	2.10203	9.59327	1481.00294	29.16023	21.26549	22.34252	-627.09782	357.05675	-1293.30140	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	NA	NA
NCB680	69	NCB680_L75.avi	127151	NCB680_R75.avi	126344	35.35497	Analysis	31.91599	408.90924	3.30078	9.02614	1779.89825	17.15753	25.18584	0.26383	-428.53802	303.40318	-1700.68794	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	NA	NA
NCB680	70	NCB680_L75.avi	128991	NCB680_R75.avi	128184	35.86659	Analysis	32.42761	517.67099	19.94804	7.33239	4482.00324	15.63142	24.85881	0.47729	1135.37030	411.57441	-4316.23607	Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing	NA	NA	NA
NCB680	71	NCB680_L75.avi	129161	NCB680_R75.avi	128354	35.91386	Analysis	32.47488	445.65198	13.72031	12.06509	3108.55948	13.69099	40.68959	4.17294	687.48044	262.10592	-3020.23396	Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing	NA	NA	NA
NCB680	72	NCB680_L75.avi	141610	NCB680_R75.avi	140803	39.37537	Analysis	35.93638	273.76899	1.10826	8.61585	1343.55964	8.05004	3.65682	1.15633	-157.91439	-102.28975	-1330.32039	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	NA	NA
NCB680	73	NCB680_L75.avi	143754	NCB680_R75.avi	142947	39.97152	Analysis	36.53253	451.32839	4.43044	10.82399	2572.06553	16.52315	14.01415	4.33626	459.45410	569.20775	-2465.85189	Lutjanidae	Symphorus	nematophorus	37346017	1	AD	Passing	NA	NA	NA
NCB680	74	NCB680_L75.avi	143854	NCB680_R75.avi	143047	39.99932	Analysis	36.56034	485.32943	8.80522	5.55587	2924.17914	14.73912	26.58539	3.38640	-653.87621	354.86551	-2827.95686	Lutjanidae	Symphorus	nematophorus	37346017	1	AD	Passing	NA	NA	NA
NCB680	75	NCB680_L75.avi	187163	NCB680_R75.avi	186356	52.04161	Analysis	48.60262	58.04174	1.20378	3.39590	1285.37080	17.20931	0.05097	13.73638	-355.74354	-134.42478	-1227.82515	Labridae	Labroides	dimidiatus	37384028	1	AD	Passing	NA	NA	NA
NCB680	76	NCB680_L75.avi	187295	NCB680_R75.avi	186488	52.07831	Analysis	48.63933	67.48833	0.91621	1.51046	1077.05233	13.31592	8.62301	27.70781	-235.70964	-77.31845	-1048.09568	Labridae	Labroides	dimidiatus	37384028	1	AD	Passing	NA	NA	NA
NCB680	78	NCB680_L75.avi	204205	NCB680_R75.avi	203398	56.78022	Analysis	53.34124	40.84828	1.31018	2.60441	1116.14578	26.82030	16.55080	7.86305	-494.78281	-93.81329	-996.07753	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	NA	NA
NCB680	79	NCB680_L75.avi	204647	NCB680_R75.avi	203840	56.90312	Analysis	53.46414	37.88816	0.63750	1.63699	745.00807	19.92967	13.39019	18.22420	-251.84742	-32.59682	-700.39085	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	80	NCB680_L75.avi	204676	NCB680_R75.avi	203869	56.91119	Analysis	53.4722	37.04381	0.78691	2.86342	1061.44303	4.77779	2.05152	2.71791	88.34884	3.26579	-1057.75476	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	81	NCB680_L75.avi	204676	NCB680_R75.avi	203869	56.91119	Analysis	53.4722	39.09353	1.22471	4.63101	1393.69762	9.48225	6.32603	8.22067	-227.26044	32.69702	-1374.65510	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	82	NCB680_L75.avi	204785	NCB680_R75.avi	203978	56.94149	Analysis	53.50251	47.11560	1.29977	4.25220	1190.61250	24.66642	1.01028	8.61707	-496.74501	-11.74329	-1081.97256	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	83	NCB680_L75.avi	204879	NCB680_R75.avi	204072	56.96763	Analysis	53.52865	41.00392	0.84985	2.83595	928.31736	17.17859	11.23496	6.17057	-272.71939	28.25882	-886.90399	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	84	NCB680_L75.avi	204879	NCB680_R75.avi	204072	56.96763	Analysis	53.52865	40.47258	1.05200	1.37673	928.58433	22.11642	27.87996	21.08296	-349.50996	-8.04630	-860.25979	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	85	NCB680_L75.avi	205149	NCB680_R75.avi	204342	57.04271	Analysis	53.60372	32.60358	0.73692	2.33457	965.33605	9.42151	6.62977	16.37144	-31.78227	-154.79292	-952.31441	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB680	86	NCB680_L75.avi	205149	NCB680_R75.avi	204342	57.04271	Analysis	53.60372	45.27770	2.64055	6.23460	1338.37743	22.10810	43.85781	12.13165	-491.13985	111.80707	-1239.97378	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB678	0	NCB678_L73.avi	13737	NCB678_R73.avi	10645	3.81964	Analysis	0.6982	34.66725	1.43978	0.39476	1124.54843	25.91351	46.52891	32.93833	-415.47892	-262.47605	-1011.48048	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	NA	NA
NCB678	1	NCB678_L73.avi	19149	NCB678_R73.avi	16057	5.32448	Analysis	2.20303	313.12100	3.41843	1.19462	2102.35676	23.26975	15.75104	0.79644	822.42597	-115.94192	-1931.34071	Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing	NA	NA	NA
NCB678	3	NCB678_L73.avi	22200	NCB678_R73.avi	19108	6.17282	Analysis	3.05138	73.44585	1.09822	1.29452	1331.99553	17.91955	7.26175	22.69243	342.09115	-225.68654	-1267.37971	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing	NA	NA	NA
NCB678	4	NCB678_L73.avi	33673	NCB678_R73.avi	30581	9.36295	Analysis	6.2415	377.87123	3.73710	2.51728	2743.02141	10.85342	10.77979	10.12177	515.90875	24.76388	-2693.95460	Labridae	Choerodon	cauteroma	37384005	1	AD	Passing	NA	NA	NA
NCB678	5	NCB678_L73.avi	39736	NCB678_R73.avi	36644	11.04879	Analysis	7.92735	323.04164	4.70692	4.38871	1787.37649	27.89741	67.46307	1.48486	-785.74662	286.34262	-1579.65973	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB678	6	NCB678_L73.avi	39818	NCB678_R73.avi	36726	11.07159	Analysis	7.95015	334.20333	3.37577	5.42422	2231.64969	24.96815	3.96115	0.30227	892.28146	302.02523	-2023.08548	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB678	7	NCB678_L73.avi	47436	NCB678_R73.avi	44344	13.18982	Analysis	10.06837	52.43061	0.94755	0.42962	1376.37334	9.98780	2.41062	10.01665	165.78257	-171.76016	-1355.51398	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	8	NCB678_L73.avi	47476	NCB678_R73.avi	44384	13.20094	Analysis	10.07949	67.57206	1.31818	1.24823	1367.71034	23.84590	3.17081	19.25278	540.83154	-115.05968	-1250.95727	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	9	NCB678_L73.avi	47476	NCB678_R73.avi	44384	13.20094	Analysis	10.07949	75.18691	0.92248	0.44136	1096.45023	12.45608	13.63563	8.03773	229.88379	-55.52590	-1070.64159	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	10	NCB678_L73.avi	47476	NCB678_R73.avi	44384	13.20094	Analysis	10.07949	60.34409	2.51282	0.81454	1439.17533	3.69507	39.51326	2.31160	72.24042	-58.17074	-1436.18352	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	11	NCB678_L73.avi	47476	NCB678_R73.avi	44384	13.20094	Analysis	10.07949	50.70443	1.87453	1.06997	1380.04522	3.69893	29.21262	2.86161	78.36471	-42.25656	-1377.17035	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	12	NCB678_L73.avi	47517	NCB678_R73.avi	44425	13.21234	Analysis	10.09089	64.99963	1.65322	0.53091	1355.74876	8.16490	31.11008	33.17850	118.25088	-151.95747	-1342.00610	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	13	NCB678_L73.avi	47580	NCB678_R73.avi	44488	13.22986	Analysis	10.10841	72.41513	2.15914	0.94941	1591.38109	2.96497	25.16379	4.97555	77.72704	-27.09647	-1589.25078	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	14	NCB678_L73.avi	47648	NCB678_R73.avi	44556	13.24876	Analysis	10.12732	52.19578	1.43721	1.06237	1497.35893	1.22047	15.82468	8.73236	-18.15593	-26.22107	-1497.01923	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
NCB678	15	NCB678_L73.avi	47648	NCB678_R73.avi	44556	13.24876	Analysis	10.12732	49.71992	2.04474	1.27175	1437.60419	4.33283	29.97700	5.60149	90.06861	-60.69610	-1433.49553	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	NA	NA
