Dot Point Measurements

Generated: Thursday 26 October 2023 09:18:19

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
10_1_DSC06511.JPG	      0		596	399											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		42.6
10_1_DSC06511.JPG	      0		658	1838											2023-03_SwC_stereo-BRUVs	no	10	1					Sponges	Massive forms	Simple				10000904		99.7
10_1_DSC06511.JPG	      0		897	172											2023-03_SwC_stereo-BRUVs	no	10	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		59.0
10_1_DSC06511.JPG	      0		933	914											2023-03_SwC_stereo-BRUVs	no	10	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		15.7
10_1_DSC06511.JPG	      0		693	953											2023-03_SwC_stereo-BRUVs	no	10	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		19.2
10_1_DSC06511.JPG	      0		1037	269											2023-03_SwC_stereo-BRUVs	no	10	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		53.5
10_1_DSC06511.JPG	      0		784	40											2023-03_SwC_stereo-BRUVs	no	10	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		71.0
10_1_DSC06511.JPG	      0		582	512											2023-03_SwC_stereo-BRUVs	no	10	1					Unscorable						00000001		34.5
10_1_DSC06511.JPG	      0		783	1170											2023-03_SwC_stereo-BRUVs	no	10	1					Macroalgae	Erect coarse branching	Brown				80300904		35.8
12_1_DSC04997.JPG	      0		868	225											2023-03_SwC_stereo-BRUVs	no	12	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		65.5
12_1_DSC04997.JPG	      0		921	3											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		87.9
12_1_DSC04997.JPG	      0		757	1871											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		100.0
12_1_DSC04997.JPG	      0		710	1445											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		58.8
12_1_DSC04997.JPG	      0		918	1430											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		55.5
12_1_DSC04997.JPG	      0		1076	1543											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		69.8
12_1_DSC04997.JPG	      0		1063	374											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect fine branching	Green				80300909		54.3
12_1_DSC04997.JPG	      0		681	1825											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		96.7
12_1_DSC04997.JPG	      0		994	991											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		17.1
12_1_DSC04997.JPG	      0		621	306											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		62.4
12_1_DSC04997.JPG	      0		886	698											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		18.2
12_1_DSC04997.JPG	      0		637	199											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		71.9
12_1_DSC04997.JPG	      0		826	19											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		86.3
12_1_DSC04997.JPG	      0		1042	1653											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		79.5
12_1_DSC04997.JPG	      0		974	1511											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		64.2
12_1_DSC04997.JPG	      0		1050	290											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect fine branching	Red				80300910		61.8
12_1_DSC04997.JPG	      0		738	918											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect fine branching	Green				80300909		13.4
12_1_DSC04997.JPG	      0		697	32											2023-03_SwC_stereo-BRUVs	no	12	1					Unscorable						00000001		86.5
12_1_DSC04997.JPG	      0		1042	1502											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		64.9
12_1_DSC04997.JPG	      0		817	742											2023-03_SwC_stereo-BRUVs	no	12	1					Macroalgae	Erect coarse branching	Red				80300906		14.5
14_1_DSC05163.JPG	      0		1047	1068											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		30.5
14_1_DSC05163.JPG	      0		705	760											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		21.3
14_1_DSC05163.JPG	      0		963	1815											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		97.6
14_1_DSC05163.JPG	      0		889	1681											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		82.0
14_1_DSC05163.JPG	      0		714	176											2023-03_SwC_stereo-BRUVs	no	14	1					Unscorable						00000001		82.6
14_1_DSC05163.JPG	      0		917	1791											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		94.3
14_1_DSC05163.JPG	      0		662	1054											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		20.2
14_1_DSC05163.JPG	      0		679	19											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		100.0
14_1_DSC05163.JPG	      0		654	185											2023-03_SwC_stereo-BRUVs	no	14	1					Unscorable						00000001		82.7
14_1_DSC05163.JPG	      0		542	639											2023-03_SwC_stereo-BRUVs	no	14	1					Unscorable						00000001		42.5
14_1_DSC05163.JPG	      0		895	112											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Brown				80300904		89.6
14_1_DSC05163.JPG	      0		747	337											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		64.8
14_1_DSC05163.JPG	      0		901	1605											2023-03_SwC_stereo-BRUVs	no	14	1					Sponges	Massive forms	Balls				10000905		74.0
14_1_DSC05163.JPG	      0		728	1547											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Brown				80300904		67.4
14_1_DSC05163.JPG	      0		588	1491											2023-03_SwC_stereo-BRUVs	no	14	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		65.1
14_1_DSC05163.JPG	      0		963	1084											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		24.1
14_1_DSC05163.JPG	      0		818	74											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		93.1
14_1_DSC05163.JPG	      0		1008	1807											2023-03_SwC_stereo-BRUVs	no	14	1					Macroalgae	Erect coarse branching	Red				80300906		97.8
14_1_DSC05163.JPG	      0		989	1191											2023-03_SwC_stereo-BRUVs	no	14	1					Substrate	Consolidated (hard)	Rock				82001002		34.8
14_1_DSC05163.JPG	      0		629	185											2023-03_SwC_stereo-BRUVs	no	14	1					Unscorable						00000001		83.3
15_1_DSC05264.JPG	      0		711	411											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Red				80300906		53.9
15_1_DSC05264.JPG	      0		936	1319											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		49.4
15_1_DSC05264.JPG	      0		978	11											2023-03_SwC_stereo-BRUVs	no	15	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		100.0
15_1_DSC05264.JPG	      0		552	888											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		23.2
15_1_DSC05264.JPG	      0		557	242											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Red				80300906		75.6
15_1_DSC05264.JPG	      0		986	894											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		24.2
15_1_DSC05264.JPG	      0		816	1668											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Consolidated (hard)	Rock				82001002		84.0
15_1_DSC05264.JPG	      0		606	602											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Filamentous / filiform	Brown				80300931		37.1
15_1_DSC05264.JPG	      0		674	698											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		24.3
15_1_DSC05264.JPG	      0		544	793											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Filamentous / filiform	Brown				80300931		26.9
15_1_DSC05264.JPG	      0		831	1574											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Brown				80300904		73.9
15_1_DSC05264.JPG	      0		856	1056											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		19.6
15_1_DSC05264.JPG	      0		581	107											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Red				80300906		89.0
15_1_DSC05264.JPG	      0		557	1421											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Red				80300906		61.2
15_1_DSC05264.JPG	      0		980	770											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		27.5
15_1_DSC05264.JPG	      0		879	1449											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		61.1
15_1_DSC05264.JPG	      0		887	1334											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		49.2
15_1_DSC05264.JPG	      0		588	436											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Red				80300906		54.4
15_1_DSC05264.JPG	      0		752	931											2023-03_SwC_stereo-BRUVs	no	15	1					Macroalgae	Erect coarse branching	Red				80300906		3.5
15_1_DSC05264.JPG	      0		1021	1422											2023-03_SwC_stereo-BRUVs	no	15	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		63.4
16_1_DSC05177.JPG	      0		661	203											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		75.4
16_1_DSC05177.JPG	      0		1058	1582											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		93.5
16_1_DSC05177.JPG	      0		1025	1529											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		86.3
16_1_DSC05177.JPG	      0		771	436											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		46.6
16_1_DSC05177.JPG	      0		540	981											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		33.6
16_1_DSC05177.JPG	      0		973	781											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		22.9
16_1_DSC05177.JPG	      0		863	1070											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		29.2
16_1_DSC05177.JPG	      0		696	1223											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		46.9
16_1_DSC05177.JPG	      0		773	1452											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		72.5
16_1_DSC05177.JPG	      0		842	1193											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		42.7
16_1_DSC05177.JPG	      0		588	483											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		47.1
16_1_DSC05177.JPG	      0		948	64											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		92.1
16_1_DSC05177.JPG	      0		685	1209											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		45.6
16_1_DSC05177.JPG	      0		871	1003											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		22.3
16_1_DSC05177.JPG	      0		640	299											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Erect coarse branching	Red				80300906		64.9
16_1_DSC05177.JPG	      0		633	620											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Erect coarse branching	Brown				80300904		30.7
16_1_DSC05177.JPG	      0		737	969											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		16.9
16_1_DSC05177.JPG	      0		542	373											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		61.0
16_1_DSC05177.JPG	      0		795	1166											2023-03_SwC_stereo-BRUVs	no	16	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		39.0
16_1_DSC05177.JPG	      0		1064	27											2023-03_SwC_stereo-BRUVs	no	16	1					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		100.0
17_1_DSC03897.JPG	      0		905	1708											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		89.6
17_1_DSC03897.JPG	      0		672	792											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		12.6
17_1_DSC03897.JPG	      0		630	292											2023-03_SwC_stereo-BRUVs	no	17	1					Sessile invertebrates						00000002		60.6
17_1_DSC03897.JPG	      0		834	1096											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		25.7
17_1_DSC03897.JPG	      0		876	1812											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		100.0
17_1_DSC03897.JPG	      0		902	1758											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		94.8
17_1_DSC03897.JPG	      0		635	262											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		63.5
17_1_DSC03897.JPG	      0		715	751											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		12.6
17_1_DSC03897.JPG	      0		600	1037											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		26.0
17_1_DSC03897.JPG	      0		960	833											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		19.5
17_1_DSC03897.JPG	      0		609	90											2023-03_SwC_stereo-BRUVs	no	17	1					Substrate	Consolidated (hard)	Rock				82001002		81.6
17_1_DSC03897.JPG	      0		765	670											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		19.5
17_1_DSC03897.JPG	      0		765	255											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		62.7
17_1_DSC03897.JPG	      0		899	379											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		51.4
17_1_DSC03897.JPG	      0		721	347											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Brown				80300904		53.3
17_1_DSC03897.JPG	      0		738	1697											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		87.5
17_1_DSC03897.JPG	      0		1067	956											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		32.2
17_1_DSC03897.JPG	      0		597	1136											2023-03_SwC_stereo-BRUVs	no	17	1					Unscorable						00000001		34.4
17_1_DSC03897.JPG	      0		754	863											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Red				80300906		2.1
17_1_DSC03897.JPG	      0		828	401											2023-03_SwC_stereo-BRUVs	no	17	1					Macroalgae	Erect coarse branching	Brown				80300904		47.7
19_1_DSC05320.JPG	      0		968	1156											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		22.9
19_1_DSC05320.JPG	      0		663	1773											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		75.3
19_1_DSC05320.JPG	      0		765	585											2023-03_SwC_stereo-BRUVs	no	19	1					Bryozoa	Soft	Foliaceous				20000907		43.4
19_1_DSC05320.JPG	      0		588	1217											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		27.1
19_1_DSC05320.JPG	      0		797	1118											2023-03_SwC_stereo-BRUVs	no	19	1					Bryozoa	Soft	Foliaceous				20000907		9.6
19_1_DSC05320.JPG	      0		996	607											2023-03_SwC_stereo-BRUVs	no	19	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		46.4
19_1_DSC05320.JPG	      0		1001	1507											2023-03_SwC_stereo-BRUVs	no	19	1					Bryozoa	Soft	Foliaceous				20000907		52.8
19_1_DSC05320.JPG	      0		894	66											2023-03_SwC_stereo-BRUVs	no	19	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		95.5
19_1_DSC05320.JPG	      0		1020	1657											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		67.2
19_1_DSC05320.JPG	      0		748	1388											2023-03_SwC_stereo-BRUVs	no	19	1					Bryozoa	Soft	Foliaceous				20000907		36.4
19_1_DSC05320.JPG	      0		541	1342											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		39.6
19_1_DSC05320.JPG	      0		837	809											2023-03_SwC_stereo-BRUVs	no	19	1					Bryozoa	Soft	Foliaceous				20000907		21.9
19_1_DSC05320.JPG	      0		787	760											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		26.0
19_1_DSC05320.JPG	      0		793	161											2023-03_SwC_stereo-BRUVs	no	19	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		85.3
19_1_DSC05320.JPG	      0		576	1763											2023-03_SwC_stereo-BRUVs	no	19	1					Sessile invertebrates						00000002		76.1
19_1_DSC05320.JPG	      0		904	1268											2023-03_SwC_stereo-BRUVs	no	19	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		27.2
19_1_DSC05320.JPG	      0		569	36											2023-03_SwC_stereo-BRUVs	no	19	1					Unscorable						00000001		100.0
19_1_DSC05320.JPG	      0		587	1116											2023-03_SwC_stereo-BRUVs	no	19	1					Sponges	Massive forms	Simple				10000904		21.3
19_1_DSC05320.JPG	      0		1034	1552											2023-03_SwC_stereo-BRUVs	no	19	1					Bryozoa	Soft	Foliaceous				20000907		58.2
19_1_DSC05320.JPG	      0		544	569											2023-03_SwC_stereo-BRUVs	no	19	1					Unscorable						00000001		50.7
22_1_DSC06657.JPG	      0		837	1816											2023-03_SwC_stereo-BRUVs	no	22	1					Bryozoa	Soft	Foliaceous				20000907		92.0
22_1_DSC06657.JPG	      0		772	91											2023-03_SwC_stereo-BRUVs	no	22	1					Sponges	Erect forms	Laminar				10000913		95.3
22_1_DSC06657.JPG	      0		759	1492											2023-03_SwC_stereo-BRUVs	no	22	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		56.7
22_1_DSC06657.JPG	      0		941	977											2023-03_SwC_stereo-BRUVs	no	22	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		16.9
22_1_DSC06657.JPG	      0		1064	746											2023-03_SwC_stereo-BRUVs	no	22	1					Substrate	Consolidated (hard)	Rock				82001002		38.7
22_1_DSC06657.JPG	      0		712	905											2023-03_SwC_stereo-BRUVs	no	22	1					Sponges	Cup-likes	Barrels				10000907		10.6
22_1_DSC06657.JPG	      0		734	1827											2023-03_SwC_stereo-BRUVs	no	22	1					Sessile invertebrates						00000002		93.1
22_1_DSC06657.JPG	      0		561	386											2023-03_SwC_stereo-BRUVs	no	22	1					Unscorable						00000001		67.7
22_1_DSC06657.JPG	      0		691	536											2023-03_SwC_stereo-BRUVs	no	22	1					Sessile invertebrates						00000002		48.1
22_1_DSC06657.JPG	      0		691	1258											2023-03_SwC_stereo-BRUVs	no	22	1					Cnidaria	Hydroids					11001000		32.9
22_1_DSC06657.JPG	      0		632	1879											2023-03_SwC_stereo-BRUVs	no	22	1					Sponges	Erect forms	Laminar				10000913		100.0
22_1_DSC06657.JPG	      0		755	386											2023-03_SwC_stereo-BRUVs	no	22	1					Sessile invertebrates						00000002		63.4
22_1_DSC06657.JPG	      0		966	279											2023-03_SwC_stereo-BRUVs	no	22	1					Sessile invertebrates						00000002		77.4
22_1_DSC06657.JPG	      0		666	1875											2023-03_SwC_stereo-BRUVs	no	22	1					Bryozoa	Soft	Foliaceous				20000907		99.0
22_1_DSC06657.JPG	      0		551	1825											2023-03_SwC_stereo-BRUVs	no	22	1					Sessile invertebrates						00000002		96.2
22_1_DSC06657.JPG	      0		903	1142											2023-03_SwC_stereo-BRUVs	no	22	1					Bryozoa	Soft	Foliaceous				20000907		22.7
22_1_DSC06657.JPG	      0		647	182											2023-03_SwC_stereo-BRUVs	no	22	1					Sessile invertebrates						00000002		86.7
22_1_DSC06657.JPG	      0		974	549											2023-03_SwC_stereo-BRUVs	no	22	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		50.0
22_1_DSC06657.JPG	      0		930	877											2023-03_SwC_stereo-BRUVs	no	22	1					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		18.7
22_1_DSC06657.JPG	      0		911	363											2023-03_SwC_stereo-BRUVs	no	22	1					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		67.2
23_1_DSC06546.JPG	      0		673	1778											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		89.9
23_1_DSC06546.JPG	      0		688	1766											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		88.5
23_1_DSC06546.JPG	      0		652	1450											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		58.7
23_1_DSC06546.JPG	      0		813	158											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		71.9
23_1_DSC06546.JPG	      0		545	722											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		32.0
23_1_DSC06546.JPG	      0		615	1648											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		78.6
23_1_DSC06546.JPG	      0		866	157											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		72.1
23_1_DSC06546.JPG	      0		699	732											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		19.5
23_1_DSC06546.JPG	      0		968	902											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Erect coarse branching	Brown				80300904		14.3
23_1_DSC06546.JPG	      0		703	1885											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		100.0
23_1_DSC06546.JPG	      0		1067	127											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		78.7
23_1_DSC06546.JPG	      0		991	60											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		83.3
23_1_DSC06546.JPG	      0		912	36											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		84.4
23_1_DSC06546.JPG	      0		1024	909											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Erect coarse branching	Brown				80300904		19.9
23_1_DSC06546.JPG	      0		897	556											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Erect coarse branching	Brown				80300904		33.3
23_1_DSC06546.JPG	      0		895	1471											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Erect coarse branching	Brown				80300904		58.7
23_1_DSC06546.JPG	      0		927	441											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		44.9
23_1_DSC06546.JPG	      0		928	638											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		26.4
23_1_DSC06546.JPG	      0		675	1839											2023-03_SwC_stereo-BRUVs	no	23	1					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		95.9
23_1_DSC06546.JPG	      0		962	393											2023-03_SwC_stereo-BRUVs	no	23	1					Sponges	Massive forms	Simple				10000904		50.5
