FAMILY	GENUS	SPECIES	CAAB CODE
Propeamussiidae	Propeamussium	investigatoris	23271009
Propeamussiidae	Propeamussium	meridionale	23271010
Propeamussiidae	Parvamussium	cancellorum	23271011
Propeamussiidae	Parvamussium	maorium	23271013
Propeamussiidae	Parvamussium	retiolum	23271014
Propeamussiidae	Parvamussium	squalidulum	23271015
Propeamussiidae	Parvamussium	vesiculatum	23271016
Propeamussiidae	Cyclopecten	fluctuosus	23271017
Propeamussiidae	Cyclopecten	horridus	23271018
Propeamussiidae	Cyclopecten	kermadecensis	23271019
Propeamussiidae	Cyclopecten	secundus	23271020
Propeamussiidae	Cyclopecten	textus	23271021
Cyclochlamydidae	Cyclochlamys	aupouria	23271022
Cyclochlamydidae	Cyclochlamys	delli	23271023
Cyclochlamydidae	Cyclochlamys	irregularis	23271024
Cyclochlamydidae	Cyclochlamys	lemchei	23271025
Cyclochlamydidae	Cyclochlamys	mestayerae	23271026
Cyclochlamydidae	Cyclochlamys	munida	23271027
Cyclochlamydidae	Cyclochlamys	pileolus	23271028
Cyclochlamydidae	Cyclochlamys	transenna	23271029
Cyclochlamydidae	Cyclochlamys	wanganellica	23271030
Propeamussiidae	Catillopecten	murrayi	23271031
Propeamussiidae	Catillopecten	tasmani	23271032
Propeamussiidae	Propeamussium	andamanicum	23271034
Propeamussiidae	Propeamussium	caducum	23271035
Propeamussiidae	Propeamussium	jeffreysii	23271036
Propeamussiidae	Parvamussium	pauciliratum	23271037
Propeamussiidae	Parvamussium	retiaculum	23271038
Propeamussiidae	Parvamussium	scitulum	23271039
Propeamussiidae	Parvamussium	torresi	23271040
Cyclochlamydidae	Cyclochlamys	gaussiana	23271041
Cyclochlamydidae	Cyclochlamys	martensi	23271042
Cyclochlamydidae	Cyclochlamys	meleagrina	23271043
Cyclochlamydidae	Cyclochlamys	pteriola	23271044
Propeamussiidae	Propeamussium	watsoni	23271045
Propeamussiidae	Parvamussium	carbaseum	23271046
Propeamussiidae	Parvamussium	ina	23271047
Propeamussiidae	Parvamussium	orbiculatum	23271048
Propeamussiidae	Catillopecten	translucens	23271049
Propeamussiidae	Propeamussium	alcocki	23271050
Propeamussiidae	Propeamussium	siratama	23271051
Propeamussiidae	Parvamussium	araneum	23271052
Propeamussiidae	Parvamussium	conspectum	23271053
Propeamussiidae	Parvamussium	lamprelli	23271054
Propeamussiidae	Parvamussium	multiliratum	23271055
Propeamussiidae	Parvamussium	slacksmithae	23271056
Propeamussiidae	Parvamussium	whissoni	23271057
Propeamussiidae	Cyclopecten	cancellatus	23271058
Propeamussiidae	Cyclopecten	reticulatus	23271059
Propeamussiidae	Similipecten	colmani	23271060
Cyclochlamydidae	Cyclochlamys	nepeanensis	23271061
Spondylidae	Spondylus	tenellus	23272001
Spondylidae	Spondylus	violacescens	23272002
Spondylidae	Spondylus	squamosus	23272003
Spondylidae	Spondylus	victoriae	23272005
Spondylidae	Spondylus	asiaticus	23272006
Spondylidae	Spondylus	tenuis	23272007
Spondylidae	Spondylus	asperrimus	23272009
Spondylidae	Spondylus	eastae	23272010
Spondylidae	Spondylus	versicolor	23272011
Spondylidae	Spondylus	butleri	23272012
Spondylidae	Spondylus	zonalis	23272014
Spondylidae	Spondylus	echinatus	23272015
Spondylidae	Spondylus	nicobaricus	23272018
Spondylidae	Spondylus	multimuricatus	23272020
Spondylidae	Spondylus	croceus	23272021
Spondylidae	Spondylus	occidens	23272022
Spondylidae	Spondylus	virgineus	23272023
Spondylidae	Spondylus	spinosus	23272024
Spondylidae	Spondylus	sinensis	23272026
Spondylidae	Spondylus	clarksoni	23272027
Spondylidae	Spondylus	candidus	23272029
Spondylidae	Spondylus	tenuitas	23272030
Spondylidae	Spondylus	heidkeae	23272031
Spondylidae	Spondylus	anacanthus	23272032
Spondylidae	Spondylus	varius	23272034
Spondylidae	Spondylus	swinneni	23272035
Spondylidae	Spondylus	ostreoides	23272036
Spondylidae	Spondylus	proneri	23272037
Spondylidae	Spondylus	raoulensis	23272038
Spondylidae	Spondylus	multisetosus	23272040
Spondylidae	Spondylus	fauroti	23272041
Spondylidae	Spondylus	foliaceus	23272042
Spondylidae	Spondylus	maestratii	23272043
Spondylidae	Spondylus	ocellatus	23272044
Spondylidae	Spondylus	rippingalei	23272045
Spondylidae	Spondylus	tenuispinosus	23272046
Spondylidae	Spondylus	variegatus	23272047
Entoliidae	Pectinella	aequoris	23273001
Anomiidae	Anomia	trigonopsis	23275001
Anomiidae	Monia	zelandica	23275002
Anomiidae	Monia	deliciosa	23275003
Anomiidae	Patro	australis	23275004
Anomiidae	Monia	timida	23275005
Anomiidae	Enigmonia	aenigmatica	23275006
Placunidae	Placuna	lobata	23276001
Placunidae	Placuna	placenta	23276002
Placunidae	Placuna	ephippium	23276003
Placunidae	Placuna	quadrangula	23276004
Trigoniidae	Neotrigonia	uniophora	23280001
Trigoniidae	Neotrigonia	margaritacea	23280002
Trigoniidae	Neotrigonia	bednalli	23280003
Trigoniidae	Neotrigonia	lamarckii	23280004
Trigoniidae	Neotrigonia	gemma	23280005
Trigoniidae	Neotrigonia	kaiyomaruae	23280006
Trigoniidae	Neotrigonia	strangei	23280007
Hyriidae	Hyridella	australis	23288001
Hyriidae	Hyridella	depressa	23288002
Hyriidae	Hyridella	narracanensis	23288003
Hyriidae	Hyridella	drapeta	23288004
Hyriidae	Hyridella	glenelgensis	23288005
Hyriidae	Lortiella	rugata	23288006
Hyriidae	Lortiella	froggatti	23288007
Hyriidae	Velesunio	ambiguus	23288008
Hyriidae	Velesunio	moretonicus	23288009
Hyriidae	Velesunio	wilsonii	23288010
Hyriidae	Velesunio	angasi	23288011
Hyriidae	Alathyria	condola	23288012
Hyriidae	Alathyria	jacksoni	23288013
Hyriidae	Alathyria	profuga	23288014
Hyriidae	Alathyria	pertexta	23288015
Hyriidae	Westralunio	carteri	23288017
Hyriidae	Cucumerunio	novaehollandiae	23288018
Hyriidae	Lortiella	opertanea	23288019
Hyriidae	Echyridella	menziesii	23288020
Hyriidae	Echyridella	onekaka	23288021
Hyriidae	Echyridella	aucklandica	23288022
Hyriidae	Westralunio	inbisi	23288023
Chamidae	Chama	lazarus	23301001
Chamidae	Chama	ruderalis	23301002
Chamidae	Chama	asperella	23301003
Chamidae	Chama	pulchella	23301005
Chamidae	Chama	limbula	23301006
Chamidae	Chama	croceata	23301007
Chamidae	Chama	pacifica	23301008
Chamidae	Chama	isaacooki	23301009
Chamidae	Chama	brassica	23301010
Chamidae	Pseudochama	subspinosa	23301011
Lucinidae	Anodontia	omissa	23305001
Lucinidae	Wallucina	assimilis	23305002
Lucinidae	Divalucina	cumingi	23305003
Lucinidae	Pseudolucinisca	lacteola	23305004
Lucinidae	Codakia	tigerina	23305005
Lucinidae	Codakia	interrupta	23305006
Lucinidae	Codakia	punctata	23305007
Lucinidae	Codakia	paytenorum	23305008
Lucinidae	Codakia	rugifera	23305009
Lucinidae	Epicodakia	perobliqua	23305010
Lucinidae	Ctena	bella	23305011
Lucinidae	Epicodakia	tatei	23305012
Lucinidae	Ctena	gunnamatta	23305013
Lucinidae	Cardiolucina	crassilirata	23305014
Lucinidae	Nevenulora	hilaira	23305015
Lucinidae	Wallucina	fijiensis	23305016
Lucinidae	Myrtea	mayi	23305017
Lucinidae	Notomyrtea	botanica	23305018
Lucinidae	Monitilora	ramsayi	23305019
Lucinidae	Monitilora	adelaideana	23305020
Lucinidae	Monitilora	paupera	23305021
Lucinidae	Prophetilora	simplex	23305022
Lucinidae	Anodontia	trulla	23305023
Lucinidae	Anodontia	alba	23305024
Lucinidae	Anodontia	perplexa	23305025
Lucinidae	Anodontia	bullula	23305026
Lucinidae	Divaricella	irplex	23305027
Lucinidae	Austriella	corrugata	23305028
Lucinidae	Cardiolucina	eucosmia	23305029
Lucinidae	Cardiolucina	rugosa	23305030
Lucinidae	Liralucina	sperabilis	23305031
Lucinidae	Pillucina	pacifica	23305032
Lucinidae	Pillucina	pisidium	23305033
Lucinidae	Pillucina	australis	23305034
Lucinidae	Pillucina	vietnamica	23305035
Lucinidae	Chavania	striata	23305036
Lucinidae	Funafutia	levukana	23305037
Lucinidae	Saltocuna	particula	23305038
Lucinidae	Epicodakia	consettiana	23305039
Lucinidae	Fimbria	fimbriata	23305040
Lucinidae	Fimbria	sowerbyi	23305041
Lucinidae	Callucina	linnaei	23305042
Lucinidae	Callucina	brittoni	23305043
Lucinidae	Pseudolucinisca	wami	23305044
Lucinidae	Anodontia	philippiana	23305045
Lucinidae	Anodontia	ovum	23305046
Lucinidae	Anodontia	hawaiensis	23305047
Lucinidae	Anodontia	vesicula	23305048
Lucinidae	Bathyaustriella	thionipta	23305049
Lucinidae	Indoaustriella	lamprelli	23305050
Lucinidae	Lamellolucina	pilbara	23305051
Lucinidae	Lamellolucina	gemma	23305052
Lucinidae	Cardiolucina	civica	23305053
Lucinidae	Cardiolucina	pisiformis	23305054
Lucinidae	Cardiolucina	semperiana	23305055
Lucinidae	Cardiolucina	australopilula	23305056
Lucinidae	Scabrilucina	melvilli	23305057
Lucinidae	Gonimyrtea	concinna	23305058
Lucinidae	Divalucina	euclia	23305059
Lucinidae	Epicodakia	neozelanica	23305060
Lucinidae	Lucinoma	euclia	23305061
Lucinidae	Lucinoma	galatheae	23305062
Lucinidae	Epicodakia	nodulosa	23305063
Lucinidae	Epicodakia	sweeti	23305064
Lucinidae	Lepidolucina	venusta	23305065
Lucinidae	Ctena	reevei	23305066
Lucinidae	Lucinoma	yoshidai	23305067
Thyasiridae	Thyasira	peroniana	23307001
Thyasiridae	Thyasira	adelaideana	23307002
Thyasiridae	Axinulus	albigena	23307003
Thyasiridae	Parathyasira	resupina	23307004
Thyasiridae	Thyasira	benthicola	23307005
Thyasiridae	Parathyasira	verconis	23307006
Thyasiridae	Mendicula	memorata	23307007
Thyasiridae	Parathyasira	dearborni	23307008
Thyasiridae	Thyasira	debilis	23307009
Thyasiridae	Axinulus	cookianus	23307010
Thyasiridae	Axinulus	otagoensis	23307011
Thyasiridae	Maorithyas	flemingi	23307012
Thyasiridae	Maorithyas	marama	23307013
Thyasiridae	Parathyasira	neozelanica	23307014
Thyasiridae	Thyasira	peregrina	23307015
Thyasiridae	Thyasira	waikanae	23307016
Ungulinidae	Felaniella	sublateralis	23308001
Ungulinidae	Cycladicama	excentrica	23308002
Ungulinidae	Cycladicama	moretonensis	23308003
Ungulinidae	Cycladicama	subquadrata	23308004
Ungulinidae	Diplodonta	tasmanica	23308005
Ungulinidae	Felaniella	globularis	23308006
Ungulinidae	Felaniella	ethima	23308007
Ungulinidae	Felaniella	subcrassa	23308008
Ungulinidae	Felaniella	scalpta	23308009
Ungulinidae	Felaniella	corpulenta	23308010
Ungulinidae	Felaniella	subglobosa	23308011
Ungulinidae	Felaniella	conspicua	23308012
Ungulinidae	Numella	adamsi	23308013
Ungulinidae	Numella	jacksonensis	23308014
Ungulinidae	Diplodonta	subrotunda	23308015
Ungulinidae	Diplodonta	globus	23308016
Ungulinidae	Diplodonta	striatula	23308017
Ungulinidae	Diplodonta	rakiura	23308018
Ungulinidae	Felaniella	zelandica	23308019
Mactromyidae	Bathycorbis	despecta	23309001
Mactromyidae	Bathycorbis	percostata	23309002
Lasaeidae	Lasaea	australis	23315001
Lasaeidae	Melliteryx	acupuncta	23315002
Montacutidae	Mysella	vitrea	23315003
Montacutidae	Mysella	donaciformis	23315004
Montacutidae	Mysella	dromanaensis	23315005
Montacutidae	Mysella	angasiana	23315006
Galeommatidae	Scintillona	hyalina	23315007
Kelliidae	Kellia	rotunda	23315008
Kelliidae	Kellia	tumida	23315009
Kelliidae	Kellia	adamsi	23315010
Kelliidae	Kellia	yorkensis	23315011
Galeommatidae	Ambuscintilla	praemium	23315012
Galeommatidae	Ephippodonta	lunata	23315013
Galeommatidae	Ephippodonta	macdougalli	23315014
Galeommatidae	Galeomma	granulifera	23315015
Galeommatidae	Lepirodes	formosus	23315016
Galeommatidae	Scintilla	strangei	23315017
Galeommatidae	Scintilla	jukesii	23315018
Galeommatidae	Scintilla	recluziana	23315019
Galeommatidae	Scintilla	borneensis	23315020
Galeommatidae	Amphilepida	aurantia	23315021
Galeommatidae	Scintilla	incerta	23315022
Galeommatidae	Scintilla	alberti	23315023
Galeommatidae	Scintilla	cuvieri	23315024
Galeommatidae	Scintillona	cryptozoica	23315025
Kelliidae	Kellia	cycladiformis	23315026
Kelliidae	Kellia	physema	23315027
Kelliidae	Kellia	jacksoniana	23315028
Kelliidae	Cicatellia	indenta	23315029
Kelliidae	Marikellia	solida	23315030
Kelliidae	Marikellia	turgescens	23315031
Lasaeidae	Borniola	lepida	23315032
Lasaeidae	Borniola	radiata	23315033
Lasaeidae	Byssobornia	filosa	23315034
Lasaeidae	Arthritica	helmsi	23315035
Lasaeidae	Myllita	tasmanica	23315036
Lasaeidae	Myllita	gemmata	23315037
Lasaeidae	Myllita	deshayesi	23315038
Lasaeidae	Myllita	auriculata	23315039
Lasaeidae	Myllita	calva	23315040
Lasaeidae	Myllita	benthicola	23315041
Galeommatidae	Parvikellia	isolata	23315042
Galeommatidae	Parvikellia	depressa	23315043
Lasaeidae	Lepton	ovatum	23315044
Lasaeidae	Lepton	trigonale	23315045
Lasaeidae	Lepton	australis	23315046
Lasaeidae	Lepton	subrostratum	23315047
Galeommatidae	Vermitexta	garrardi	23315048
Montacutidae	Tellimya	vitrea	23315049
Montacutidae	Montacuta	jervisensis	23315050
Montacutidae	Montacuta	meridionalis	23315051
Montacutidae	Montacuta	semiradiata	23315052
Montacutidae	Barrimysia	cumingii	23315053
Montacutidae	Curvemysella	paula	23315054
Galeommatidae	Fastimysia	viastellata	23315055
Montacutidae	Fronsella	adipata	23315056
Montacutidae	Fronsella	reversa	23315057
Montacutidae	Montacutona	mutsuwanensis	23315058
Galeommatidae	Pileatona	compressa	23315059
Montacutidae	Tellimya	ephippiolum	23315060
Montacutidae	Mysella	concentrica	23315061
Montacutidae	Mysella	lactea	23315062
Montacutidae	Mysella	cretacea	23315063
Montacutidae	Mysella	ovalis	23315064
Montacutidae	Mysella	spernax	23315065
Kelliidae	Pseudokellya	gradata	23315066
Kelliidae	Kellia	simulans	23315067
Montacutidae	Mysella	antarctica	23315068
Galeommatidae	Austrodevonia	sharnae	23315069
Galeommatidae	Ephippodontomorpha	hirsutus	23315070
Galeommatidae	Troglodytoconcha	carpentariensis	23315071
Galeommatidae	Duoconclavis	piscator	23315072
Montacutidae	Mysella	ovata	23315073
Lasaeidae	Myllita	polita	23315074
Galeommatidae	Scintillona	daviei	23315075
Galeommatidae	Halcampicola	tenacis	23315076
Galeommatidae	Scintillona	zelandica	23315077
Lasaeidae	Arthritica	bifurca	23315078
Lasaeidae	Arthritica	crassiformis	23315079
Lasaeidae	Arthritica	hulmei	23315080
Lasaeidae	Borniola	bidentifera	23315081
Lasaeidae	Borniola	decapitata	23315082
Lasaeidae	Borniola	neozelanica	23315083
Lasaeidae	Borniola	powelli	23315084
Lasaeidae	Borniola	profunda	23315085
Lasaeidae	Borniola	quadrata	23315086
Lasaeidae	Borniola	reniformis	23315087
Lasaeidae	Borniola	taieriensis	23315088
Lasaeidae	Lasaea	hinemoa	23315089
Lasaeidae	Lasaea	maoria	23315090
Lasaeidae	Lasaea	parengaensis	23315091
Lasaeidae	Melliteryx	parva	23315092
Lasaeidae	Myllita	stowei	23315093
Lasaeidae	Myllitella	vivens	23315094
Kelliidae	Kellia	nimrodiana	23315095
Montacutidae	Mysella	alpha	23315096
Montacutidae	Mysella	beta	23315097
Montacutidae	Mysella	henryi	23315098
Montacutidae	Mysella	hounselli	23315099
Montacutidae	Mysella	lachlani	23315100
Montacutidae	Mysella	larochei	23315101
Montacutidae	Mysella	morioria	23315102
Montacutidae	Mysella	tellinula	23315103
Montacutidae	Mysella	unidentata	23315104
Montacutidae	Altenaeum	charcoti	23315105
Montacutidae	Altenaeum	gibbosum	23315106
Galeommatiodea	Waldo	parasiticus	23315107
Galeommatidae	Scintilla	stevensoni	23315108
Galeommatidae	Divariscintilla	maoria	23315109
Kelliidae	Kellia	minima	23315110
Montacutidae	Tellimya	benthicola	23315111
Montacutidae	Tellimya	reinga	23315112
Galeommatidae	Axinodon	bornianus	23315113
Montacutidae	Mysella	macquariensis	23315114
Cyamiidae	Cyamiomactra	problematica	23320001
Cyamiidae	Reloncavia	mactroides	23320002
Cyamiidae	Cyamium	communis	23320003
Cyamiidae	Cyamiomactra	symmetrica	23320004
Cyamiidae	Cyamiomactra	distorta	23320005
Cyamiidae	Cyamiomactra	balaustina	23320006
Cyamiidae	Cyamiomactra	carina	23320007
Cyamiidae	Perrierina	bernardi	23320008
Cyamiidae	Gaimardia	rostellata	23320009
Cyamiidae	Gaimardia	tasmanica	23320010
Cyamiidae	Eugaimardia	perplexa	23320011
Cyamiidae	Kidderia	acrobeles	23320012
Cyamiidae	Kidderia	aupouria	23320013
Cyamiidae	Kidderia	campbellica	23320014
Cyamiidae	Kidderia	costata	23320015
Cyamiidae	Kidderia	fiordlandica	23320016
Cyamiidae	Kidderia	marshalli	23320017
Cyamiidae	Kidderia	rakiura	23320018
Cyamiidae	Kidderia	bicolor	23320019
Cyamiidae	Kidderia	bisulcata	23320020
Cyamiidae	Kidderia	minuta	23320021
Cyamiidae	Kidderia	oblonga	23320022
Cyamiidae	Kidderia	subquadrata	23320023
Cyamiidae	Cyamiocardium	denticulatum	23320024
Cyamiidae	Cyamiocardium	fragillimum	23320025
Cyamiidae	Perrierina	aucklandica	23320026
Cyamiidae	Perrierina	georgiana	23320027
Cyamiidae	Perrierina	harrisonae	23320028
Cyamiidae	Perrierina	insulana	23320029
Cyamiidae	Perrierina	matai	23320030
Cyamiidae	Perrierina	mestayerae	23320031
Cyamiidae	Perrierina	perstriata	23320032
Cyamiidae	Perrierina	subquadrangula	23320033
Cyamiidae	Perrierina	substriata	23320034
Cyamiidae	Perrierina	taxodonta	23320035
Cyamiidae	Perrierina	turneri	23320036
Cyamiidae	Ptychocardia	vanhoeffeni	23320037
Cyamiidae	Gaimardia	adamsiorum	23320038
Cyamiidae	Gaimardia	coccinea	23320039
Cyamiidae	Gaimardia	finlayi	23320040
Cyamiidae	Gaimardia	fosteriana	23320041
Cyamiidae	Gaimardia	kerguelensis	23320042
Cyamiidae	Gaimardia	minutissima	23320043
Cyamiidae	Gaimardia	trapesina	23320044
Cyamiidae	Cyamiomactra	laminifera	23320045
Neoleptonidae	Neolepton	novacambricum	23321001
Neoleptonidae	Micropolia	typica	23321003
Neoleptonidae	Micropolia	jacksonensis	23321004
Neoleptonidae	Micropolia	depressa	23321005
Neoleptonidae	Micropolia	ovalis	23321006
Neoleptonidae	Micropolia	concentrica	23321007
Neoleptonidae	Micropolia	profundis	23321008
Neoleptonidae	Neolepton	antipodum	23321009
Neoleptonidae	Neolepton	planiliratum	23321010
Neoleptonidae	Puyseguria	chapmani	23321011
Neoleptonidae	Neolepton	powelli	23321012
Neoleptonidae	Neolepton	sublaevigatum	23321013
Neoleptonidae	Neolepton	subobliquum	23321014
Neoleptonidae	Neolepton	triangulare	23321015
Neoleptonidae	Neolepton	umbonatum	23321016
Neoleptonidae	Pachykellya	bernardi	23321017
Neoleptonidae	Pachykellya	concentrica	23321018
Neoleptonidae	Pachykellya	edwardsi	23321019
Neoleptonidae	Pachykellya	minima	23321020
Neoleptonidae	Pachykellya	rotunda	23321021
Neoleptonidae	Puyseguria	cuneata	23321022
Neoleptonidae	Puyseguria	prognata	23321023
Neoleptonidae	Puyseguria	tani	23321024
Sportellidae	Sportellidae	Basterotiidae	23322000
Sportellidae	Sportella	jubata	23322001
Sportellidae	Sportella	sperabilis	23322002
Basterotiidae	Basterotia	angulata	23322003
Basterotiidae	Basterotia	subalata	23322004
Sportellidae	Benthoquetia	integra	23322005
Basterotiidae	Anisodonta	alata	23322006
Basterotiidae	Anisodonta	pseudoscintilla	23322007
Carditidae	Megacardita	preissii	23325001
Carditidae	Cardita	pica	23325002
Carditidae	Cardita	aviculina	23325003
Carditidae	Cardita	variegata	23325004
Carditidae	Cardita	crassicosta	23325005
Carditidae	Purpurocardia	purpurata	23325007
Carditidae	Vimentum	dilectum	23325008
Carditidae	Bathycardita	raouli	23325009
Carditidae	Megacardita	turgida	23325010
Carditidae	Megacardita	nodulosa	23325011
Carditidae	Beguina	semiorbiculata	23325012
Carditidae	Centrocardita	squamigera	23325013
Carditidae	Purpurocardia	bimaculata	23325014
Carditidae	Purpurocardia	amabilis	23325015
Carditidae	Centrocardita	rosulenta	23325016
Carditidae	Purpurocardia	cavatica	23325017
Carditidae	Cyclocardia	astartoides	23325028
Carditidae	Cardita	distorta	23325031
Carditidae	Powellina	brookesi	23325032
Carditidae	Pleuromeris	benthicola	23325033
Carditidae	Pleuromeris	latiuscula	23325034
Carditidae	Pleuromeris	marshalli	23325035
Carditidae	Pleuromeris	paucicostata	23325036
Carditidae	Pleuromeris	ultima	23325037
Carditidae	Pleuromeris	zelandica	23325038
Carditidae	Purpurocardia	reinga	23325039
Carditidae	Megacardita	depressa	23325040
Condylocardiidae	Condylocardia	notoaustralis	23326001
Condylocardiidae	Condylocardia	limaeformis	23326002
Condylocardiidae	Condylocardia	rectangularis	23326003
Condylocardiidae	Cunanax	crassidentata	23326004
Condylocardiidae	Cunanax	subradiata	23326007
Condylocardiidae	Austrocardiella	isosceles	23326010
Condylocardiidae	Condylocuna	projecta	23326011
Condylocardiidae	Austrocardiella	trifoliata	23326015
Condylocardiidae	Warrana	minuta	23326016
Condylocardiidae	Cunanax	pisum	23326017
Condylocardiidae	Cuna	saza	23326018
Condylocardiidae	Warrana	flava	23326019
Condylocardiidae	Crassacuna	praecalva	23326021
Condylocardiidae	Cuna	cuneata	23326022
Condylocardiidae	Condylocardia	pectinata	23326029
Condylocardiidae	Cuna	concentrica	23326031
Condylocardiidae	Warrana	comma	23326035
Condylocardiidae	Warrana	edentata	23326036
Condylocardiidae	Hamacuna	hamata	23326037
Condylocardiidae	Carditellopsis	elegantula	23326038
Condylocardiidae	Ovacuna	atkinsoni	23326040
Condylocardiidae	Propecuna	obliquissima	23326041
Condylocardiidae	Propecuna	subovata	23326042
Condylocardiidae	Cuna	delta	23326043
Condylocardiidae	Warrana	cessens	23326044
Condylocardiidae	Cunanax	compressa	23326046
Condylocardiidae	Warrana	dielasma	23326047
Condylocardiidae	Cuna	vitrea	23326049
Condylocardiidae	Cuna	deltoides	23326050
Condylocardiidae	Cuna	libbyae	23326051
Condylocardiidae	Cuna	microconcentrica	23326052
Condylocardiidae	Cuna	navicula	23326053
Condylocardiidae	Cuna	ramus	23326054
Condylocardiidae	Crassacuna	crassisculpta	23326055
Condylocardiidae	Crassacuna	pusilla	23326056
Condylocardiidae	Mimicuna	cuniformis	23326057
Condylocardiidae	Warrana	brucemarshalli	23326058
Condylocardiidae	Warrana	flexuosa	23326059
Condylocardiidae	Warrana	lunata	23326060
Condylocardiidae	Warrana	pauciconcentrica	23326061
Condylocardiidae	Warrana	pellucida	23326062
Condylocardiidae	Warrana	punicea	23326063
Condylocardiidae	Warrana	triangulata	23326064
Condylocardiidae	Warrana	westralis	23326065
Condylocardiidae	Westaustrocuna	keegani	23326066
Condylocardiidae	Westaustrocuna	albanyensis	23326067
Condylocardiidae	Condylocardia	cometa	23326068
Condylocardiidae	Austrocardiella	pouli	23326069
Condylocardiidae	Benthocardiella	burtonae	23326070
Condylocardiidae	Benthocardiella	darwinensis	23326071
Condylocardiidae	Condylocuna	annieae	23326072
Condylocardiidae	Condylocuna	jimbecki	23326073
Condylocardiidae	Condylocuna	io	23326074
Condylocardiidae	Isodontocardia	microcardia	23326075
Condylocardiidae	Carditella	jaffaensis	23326076
Condylocardiidae	Carditella	subtrigona	23326077
Condylocardiidae	Carditella	vincentensis	23326078
Condylocardiidae	Carditellona	angasi	23326079
Condylocardiidae	Carditellona	torresi	23326080
Condylocardiidae	Hamacuna	otagoensis	23326081
Condylocardiidae	Carditellopsis	infans	23326082
Condylocardiidae	Carditellopsis	valida	23326083
Condylocardiidae	Condylocardia	chathamensis	23326084
Condylocardiidae	Condylocardia	crassicosta	23326085
Condylocardiidae	Benthocardiella	bountyensis	23326086
Condylocardiidae	Benthocardiella	hamatadens	23326087
Condylocardiidae	Benthocardiella	obliquata	23326088
Condylocardiidae	Benthocardiella	orbicula	23326089
Condylocardiidae	Benthocardiella	pusilla	23326090
Condylocardiidae	Benthocardiella	rakiura	23326091
Condylocardiidae	Benthocardiella	striatula	23326092
Condylocardiidae	Condylocuna	concentrica	23326093
Condylocardiidae	Condylocuna	mernoo	23326094
Condylocardiidae	Condylocuna	torquata	23326095
Condylocardiidae	Cuna	carditelloides	23326096
Condylocardiidae	Cuna	compressidens	23326097
Condylocardiidae	Cuna	laqueus	23326098
Condylocardiidae	Cuna	manawatawhia	23326099
Condylocardiidae	Cuna	mayi	23326100
Condylocardiidae	Cuna	mendica	23326101
Condylocardiidae	Cuna	waikukuensis	23326102
Condylocardiidae	Carditella	delli	23326103
Condylocardiidae	Carditella	mawsoni	23326104
Condylocardiidae	Hamacuna	aupouria	23326105
Condylocardiidae	Hamacuna	gibbosa	23326106
Crassatellidae	Eucrassatella	donacina	23330001
Crassatellidae	Talabrica	angustior	23330002
Crassatellidae	Talabrica	aurora	23330003
Crassatellidae	Eucrassatella	kingicola	23330004
Crassatellidae	Eucrassatella	decipiens	23330005
Crassatellidae	Eucrassatella	pulchra	23330006
Crassatellidae	Eucrassatella	cumingii	23330007
Crassatellidae	Salaputium	fulvidum	23330008
Crassatellidae	Talabrica	donharrisi	23330009
Crassatellidae	Salaputium	securiforme	23330010
Crassatellidae	Salaputium	scabriliratum	23330011
Crassatellidae	Salaputium	discus	23330012
Crassatellidae	Talabrica	carnea	23330013
Crassatellidae	Crassinella	torresi	23330014
Crassatellidae	Salaputium	rhomboides	23330015
Crassatellidae	Salaputium	micrum	23330016
Crassatellidae	Salaputium	productum	23330017
Crassatellidae	Salaputium	probleemum	23330018
Crassatellidae	Chattina	suduirauti	23330019
Crassatellidae	Bathytormus	ziczac	23330020
Crassatellidae	Crenocrassatella	jubar	23330021
Crassatellidae	Crenocrassatella	rostrata	23330022
Crassatellidae	Fluctiger	royanus	23330023
Crassatellidae	Fluctiger	navigatus	23330024
Crassatellidae	Salaputium	janus	23330025
Crassatellidae	Salaputium	iredalei	23330026
Crassatellidae	Talabrica	bellula	23330030
Astartidae	Astarte	longirostra	23331001
Astartidae	Astarte	antarctica	23331002
Cardiidae	Vasticardium	vertebratum	23335001
Cardiidae	Pratulum	thetidis	23335002
Cardiidae	Fulvia	tenuicostata	23335003
Cardiidae	Vepricardium	leve	23335004
Cardiidae	Ctenocardia	virgo	23335005
Cardiidae	Ctenocardia	fornicata	23335006
Cardiidae	Lunulicardia	retusa	23335007
Cardiidae	Fulvia	australis	23335008
Cardiidae	Fulvia	aperta	23335009
Cardiidae	Maoricardium	setosum	23335010
Cardiidae	Vasticardium	flavum	23335011
Cardiidae	Acrosterigma	transcendens	23335012
Cardiidae	Acrosterigma	attenuatum	23335015
Cardiidae	Fragum	fragum	23335016
Cardiidae	Lunulicardia	hemicardium	23335017
Cardiidae	Fragum	unedo	23335018
Cardiidae	Acrosterigma	cygnorum	23335019
Cardiidae	Maoricardium	pseudolatum	23335020
Cardiidae	Vepricardium	coronatum	23335021
Cardiidae	Vasticardium	wilsoni	23335022
Cardiidae	Vasticardium	coralense	23335023
Cardiidae	Vasticardium	luteomarginatum	23335024
Cardiidae	Vasticardium	philippinense	23335025
Cardiidae	Vasticardium	angulatum	23335026
Cardiidae	Vasticardium	dupuchense	23335028
Cardiidae	Acrosterigma	dianthinum	23335029
Cardiidae	Acrosterigma	simplex	23335030
Cardiidae	Acrosterigma	impolitum	23335031
