OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
3.01	16	3.01_L367.avi	53667	3.01_R368.avi	70882	35.77800	1	25.37533	412.58119	7.81331	0.80198	3069.86139	16.49548	37.39023	5.79046	-870.06413	52.65069	-2943.51241	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
3.01	17	3.01_L367.avi	67521	3.01_R368.avi	84736	45.01400	1	34.61133	735.78351	3.61914	1.57717	3541.12576	6.68946	7.39517	0.46542	-324.17071	255.08554	-3517.01811	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
3.01	20	3.01_L367.avi	90157	3.01_R368.avi	107372	60.10467	1	49.70200	870.53990	1.56859	0.85199	1662.50240	0.95696	14.82750	2.35448	-7.75159	-26.66215	-1662.27052	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
3.01	22	3.01_L367.avi	101214	3.01_R368.avi	118432	67.47600	1	57.07333	280.44863	9.72586	4.63004	8166.71936	12.35891	4.60219	17.00669	-167.14806	1739.95179	-7977.46416	Carangidae	Decapterus	macarellus	37337055	1	AD	Passing			
3.01	26	3.01_L367.avi	102730	3.01_R368.avi	119945	68.48667	1	58.08400	308.00478	1.95900	1.01030	2122.94963	16.62410	11.06614	11.55764	-499.13572	346.04455	-2034.21529	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.02	1	1.02_L369.avi	20663	1.02_R370.avi	20769	13.77533	1	2.73867	61.54690	1.19976	1.83740	1747.55284	8.95182	10.98706	17.86692	144.78663	-230.17514	-1726.26683	Microdesmidae	Gunnellichthys	monostigma	37435004	1	AD	Passing			
1.02	2	1.02_L369.avi	30701	1.02_R370.avi	30807	20.46733	1	9.43067	427.01722	1.97384	2.46576	2870.24298	3.68361	4.59723	1.40650	181.71728	-31.36477	-2864.31316	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
1.02	4	1.02_L369.avi	51970	1.02_R370.avi	52076	34.64667	1	23.61000	392.78384	2.77043	2.67325	2076.28049	16.11915	23.79237	3.03511	-568.17237	97.33670	-1994.65445	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.02	5	1.02_L369.avi	52066	1.02_R370.avi	52172	34.71067	1	23.67400	350.85673	1.86136	1.03686	2134.89692	14.20424	6.52324	5.30692	514.45638	98.80794	-2069.62714	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.02	6	1.02_L369.avi	63905	1.02_R370.avi	64011	42.60333	1	31.56667	408.34856	1.58605	0.15269	1926.36764	10.21822	10.13738	4.63049	338.71786	-45.29630	-1895.81401	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
1.02	7	1.02_L369.avi	63934	1.02_R370.avi	64040	42.62267	1	31.58600	362.28865	2.00731	2.38778	1896.98773	8.40763	19.59148	10.31988	-234.67494	147.85279	-1876.60056	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
1.02	8	1.02_L369.avi	76638	1.02_R370.avi	76744	51.09200	1	40.05533	201.79458	8.34969	3.31594	3893.19901	18.02719	19.69666	7.29145	-1203.92749	46.40634	-3702.08098	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.02	9	1.02_L369.avi	76659	1.02_R370.avi	76765	51.10600	1	40.06933	283.42470	0.93100	5.16070	1640.83250	5.73885	3.38323	9.55021	-151.36626	-63.31337	-1632.60864	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.02	11	1.02_L369.avi	76908	1.02_R370.avi	77014	51.27200	1	40.23533	280.95295	0.96022	4.42858	1355.79571	3.29805	14.64328	13.86866	-71.53711	-31.08539	-1353.55020	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.02	12	1.02_L369.avi	76996	1.02_R370.avi	77102	51.33067	1	40.29400	303.78851	0.93198	3.57867	1047.88938	6.74844	29.28593	9.51299	-115.06376	43.85507	-1040.62924	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.02	13	1.02_L369.avi	77005	1.02_R370.avi	77111	51.33667	1	40.30000	281.54962	2.11373	2.11683	1755.08689	7.89701	25.14866	4.87775	231.54285	67.33950	-1738.44278	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
1.02	14	1.02_L369.avi	77298	1.02_R370.avi	77404	51.53200	1	40.49533	463.49050	1.16616	3.66712	1082.30044	2.76639	36.07165	7.91998	-51.72201	7.31016	-1081.03915	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.02	15	1.02_L369.avi	77331	1.02_R370.avi	77437	51.55400	1	40.51733	543.76900	1.55924	4.32475	1711.45622	14.00972	15.37522	13.05814	414.29810	-4.30472	-1660.54839	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.02	16	1.02_L369.avi	77466	1.02_R370.avi	77572	51.64400	1	40.60733	493.37999	6.89338	11.70468	2644.96922	9.35669	43.60204	10.61022	374.94054	210.56162	-2609.77883	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.02	17	1.02_L369.avi	89615	1.02_R370.avi	89721	59.74333	1	48.70667	445.13822	1.70066	1.58501	1968.93960	13.53766	10.34223	9.48600	-428.88130	168.78326	-1914.23514	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing			
1.03	0	1.03_L367.avi	36836	1.03_R368.avi	36022	24.55733	1	16.65933	463.54905	1.17062	0.76797	1616.76582	7.16190	9.58369	6.02025	-200.36766	21.96330	-1604.15153	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
1.03	1	1.03_L367.avi	36861	1.03_R368.avi	36047	24.57400	1	16.67600	409.21426	1.53170	2.31876	2071.95791	11.70525	0.81934	4.22005	-412.70954	79.79485	-2028.86993	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
1.03	2	1.03_L367.avi	36924	1.03_R368.avi	36110	24.61600	1	16.71800	481.64403	2.99487	3.82078	2762.40322	16.47626	2.22296	10.28981	779.73650	76.36718	-2648.97161	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
1.03	3	1.03_L367.avi	37113	1.03_R368.avi	36299	24.74200	1	16.84400	215.98898	4.61396	0.52061	2447.95299	14.23300	34.18855	16.09506	-368.29220	476.03083	-2372.81044	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
1.03	4	1.03_L367.avi	38172	1.03_R368.avi	37358	25.44800	1	17.55000	597.91033	3.53120	0.56612	1844.15232	16.05888	46.97758	0.15926	-485.31841	157.18622	-1772.18970	Lutjanidae	Pristipomoides	filamentosus	37346032	1	AD	Passing			
1.03	6	1.03_L367.avi	40947	1.03_R368.avi	40133	27.29800	1	19.40000	468.83121	8.07548	7.61418	2594.66510	20.84946	78.65327	3.06751	-857.98374	341.57601	-2424.76323	Carangidae	Decapterus	spp		1	AD	Passing			
1.03	7	1.03_L367.avi	50483	1.03_R368.avi	49669	33.65533	1	25.75733	370.06287	3.93307	1.52245	2145.52476	10.54451	36.23756	9.64564	-39.47625	390.64009	-2109.29335	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
1.03	9	1.03_L367.avi	58462	1.03_R368.avi	57648	38.97467	1	31.07667	330.96619	3.29970	1.33249	2831.22709	17.60324	5.80603	2.54495	-849.65212	105.93293	-2698.65084	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.03	10	1.03_L367.avi	58522	1.03_R368.avi	57708	39.01467	1	31.11667	365.24805	3.45591	6.32612	2397.97280	16.00082	21.91291	9.27001	620.54715	227.69973	-2305.06999	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
1.03	11	1.03_L367.avi	67100	1.03_R368.avi	66286	44.73333	1	36.83533	348.78358	8.72835	7.08877	4285.08894	20.07862	17.29668	22.02450	1243.55088	785.96867	-4024.65174	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
1.03	12	1.03_L367.avi	74297	1.03_R368.avi	73483	49.53133	1	41.63333	405.91273	3.59659	1.69038	2563.73996	15.36482	21.13588	0.69700	-382.17944	561.59267	-2472.10743	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
1.03	14	1.03_L367.avi	78542	1.03_R368.avi	77728	52.36133	1	44.46333	348.14867	3.37039	4.69106	2363.25835	11.04980	24.92263	17.86815	-60.41251	448.90007	-2319.44586	Carangidae	Seriola	dumerili	37337025	1	AD	Passing			
1.03	15	1.03_L367.avi	78735	1.03_R368.avi	77921	52.49000	1	44.59200	323.03361	4.29105	2.70658	2529.45731	19.55918	29.91968	19.17855	-827.72695	178.77282	-2383.49798	Carangidae	Seriola	rivoliana	37337052	1	AD	Passing			
1.03	16	1.03_L367.avi	78752	1.03_R368.avi	77938	52.50133	1	44.60333	313.12212	1.78795	1.42505	2088.37183	16.87602	4.65716	2.39309	-568.46357	210.70802	-1998.43644	Carangidae	Seriola	rivoliana	37337052	1	AD	Passing			
1.03	20	1.03_L367.avi	80041	1.03_R368.avi	79227	53.36067	1	45.46267	395.52297	6.58695	3.14054	5988.04826	13.04836	2.48914	8.68934	-684.09774	1166.08622	-5833.43597	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
1.03	21	1.03_L367.avi	93257	1.03_R368.avi	92443	62.17133	1	54.27333	315.71629	2.59592	4.72794	3285.09546	8.49443	1.69081	4.15086	-449.17841	183.59877	-3249.05870	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing			
12.02	0	12.02_L369.avi	12182	12.02_R370.avi	11250	8.12133	1	0.83733	649.62813	3.11230	5.28434	1855.20349	9.36989	36.29862	5.43341	61.09302	295.79799	-1830.45109	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
12.02	1	12.02_L369.avi	12187	12.02_R370.avi	11255	8.12467	1	0.84067	372.87680	3.89567	1.40892	1902.79375	19.91244	56.39432	7.09982	-585.96338	276.82033	-1789.03367	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
12.02	2	12.02_L369.avi	12417	12.02_R370.avi	11485	8.27800	1	0.99400	686.55575	5.14261	5.78723	3721.44627	8.49122	11.67315	5.49305	-533.81143	130.36983	-3680.65367	Haemulidae	Diagramma	labiosum	37350003	1	AD	Passing			
12.02	3	12.02_L369.avi	12587	12.02_R370.avi	11655	8.39133	1	1.10733	348.58207	2.40783	1.47266	2987.39243	11.30473	7.95356	5.70410	-193.12002	552.85051	-2929.43245	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing			
12.02	4	12.02_L369.avi	12609	12.02_R370.avi	11677	8.40600	1	1.12200	396.04269	5.87359	4.64919	3920.70396	9.15839	14.54883	0.56254	-243.15088	574.71591	-3870.72329	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
12.02	5	12.02_L369.avi	12804	12.02_R370.avi	11872	8.53600	1	1.25200	408.34155	4.53696	11.59841	2129.48217	22.60203	55.34523	13.86612	645.30851	503.37609	-1965.93076	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
12.02	7	12.02_L369.avi	13937	12.02_R370.avi	13005	9.29133	1	2.00733	315.68417	2.13512	2.78629	3830.87059	8.87403	2.25058	1.85488	54.22847	588.46652	-3785.01465	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing			
12.02	8	12.02_L369.avi	13947	12.02_R370.avi	13015	9.29800	1	2.01400	326.10924	4.79485	5.35720	3495.48969	17.73907	8.68525	0.29822	902.28073	565.81442	-3329.29297	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing			
12.02	9	12.02_L369.avi	17545	12.02_R370.avi	16613	11.69667	1	4.41267	304.61372	10.42904	1.51767	6129.85686	12.48726	8.54123	18.70294	-887.41775	984.48449	-5984.84963	Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
12.02	10	12.02_L369.avi	37983	12.02_R370.avi	37051	25.32200	1	18.03800	224.51608	1.97124	3.28942	2047.30875	6.31772	15.72117	10.13331	220.83476	44.57878	-2034.87539	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing			
12.02	13	12.02_L369.avi	55990	12.02_R370.avi	55058	37.32667	1	30.04267	38.38763	2.71523	2.68945	2100.33783	19.11011	23.68576	17.22850	-683.68759	-73.41946	-1984.59060	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
12.02	14	12.02_L369.avi	56089	12.02_R370.avi	55157	37.39267	1	30.10867	54.85446	1.97932	1.19129	1611.41362	14.60158	30.64365	11.77995	-376.74711	-151.93852	-1559.36851	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
12.02	15	12.02_L369.avi	71399	12.02_R370.avi	70467	47.59933	1	40.31533	720.45713	7.34391	1.59203	4153.44809	11.45253	13.99791	3.03498	758.24902	324.30731	-4070.75107	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
12.02	16	12.02_L369.avi	73192	12.02_R370.avi	72260	48.79467	1	41.51067	832.55209	3.07540	0.60710	3237.52823	7.28384	5.32510	3.69075	-378.16554	159.61231	-3211.40215	Carcharhinidae	Triaenodon	obesus	37018038	1	AD	Passing			
12.02	17	12.02_L369.avi	76853	12.02_R370.avi	75921	51.23533	1	43.95133	29.65122	4.53476	3.19070	4523.82099	6.55849	7.25146	28.85620	-457.61910	239.92247	-4494.21610	Labridae	Choerodon	jordani	37384077	1	AD	Passing			
12.02	18	12.02_L369.avi	76860	12.02_R370.avi	75928	51.24000	1	43.95600	41.18651	9.50013	7.53995	4741.42157	10.16368	17.41445	25.65401	-743.30456	384.08749	-4667.01764	Labridae	Choerodon	jordani	37384077	1	AD	Passing			
12.02	19	12.02_L369.avi	76867	12.02_R370.avi	75935	51.24467	1	43.96067	51.55250	5.60305	2.72490	4726.28045	11.95672	8.41730	44.53443	-841.47972	500.65972	-4623.74076	Labridae	Choerodon	jordani	37384077	1	AD	Passing			
12.02	20	12.02_L369.avi	76884	12.02_R370.avi	75953	51.25600	1	43.97200	37.70107	5.05173	2.22952	4601.89982	8.90526	8.32615	35.99153	-552.91087	449.19269	-4546.42689	Labridae	Choerodon	jordani	37384077	1	AD	Passing			
12.02	21	12.02_L369.avi	86729	12.02_R370.avi	85797	57.81933	1	50.53533	484.19223	3.08449	6.10910	3166.06583	11.23421	3.22085	1.89216	-600.77691	139.73213	-3105.40092	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
12.02	22	12.02_L369.avi	93478	12.02_R370.avi	92546	62.31867	1	55.03467	632.50840	5.15481	13.03435	4122.34622	15.10403	8.65842	3.21866	-600.30569	890.77117	-3979.93695	Carcharhinidae	Carcharhinus	sp10		1	AD	Passing			
30.06	0	30.06_L372.avi	22611	30.06_R371.avi	22282	15.07400	1	6.60067	492.59705	9.13090	37.50738	3640.08591	13.41136	28.39465	6.02736	672.23233	510.80309	-3540.82043	Scombridae	Scomberomorus	commerson	37441007	1	AD	Passing			
30.06	1	30.06_L372.avi	22837	30.06_R371.avi	22508	15.22467	1	6.75133	115.66953	0.59892	7.46466	992.10747	17.33886	8.42283	19.36486	-273.11458	-113.26666	-947.02499	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
30.06	5	30.06_L372.avi	43876	30.06_R371.avi	43547	29.25067	1	20.77733	275.93603	8.38674	27.24788	2966.69102	9.88004	41.11421	4.01139	422.78626	283.50650	-2922.69250	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing			
30.06	7	30.06_L372.avi	46039	30.06_R371.avi	45710	30.69267	1	22.21933	128.85220	4.08696	29.79643	3444.70051	9.97188	10.46689	23.39440	-594.46709	-49.21824	-3392.66091	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
30.06	8	30.06_L372.avi	46075	30.06_R371.avi	45746	30.71667	1	22.24333	159.06104	2.73901	16.45556	2046.23195	17.75504	22.40153	0.34418	-623.07444	-33.87045	-1948.76787	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
30.06	9	30.06_L372.avi	46532	30.06_R371.avi	46203	31.02133	1	22.54800	230.77945	3.67799	23.38007	2410.21391	12.44390	23.93354	11.02567	519.30542	7.63847	-2353.59186	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing			
30.06	10	30.06_L372.avi	46563	30.06_R371.avi	46234	31.04200	1	22.56867	525.57058	1.10458	14.18689	1566.54407	13.43668	1.32119	11.15657	-351.44242	-94.85712	-1523.66357	Haemulidae	Diagramma	pictum	37350003	1	AD	Passing			
30.06	11	30.06_L372.avi	55819	30.06_R371.avi	55490	37.21267	1	28.73933	217.84829	3.96204	20.14993	2390.72882	17.52547	25.85351	3.82498	-718.50888	45.04424	-2279.75883	Mullidae	Parupeneus	cyclostomus	37355025	1	AD	Passing			
30.06	13	30.06_L372.avi	76104	30.06_R371.avi	75775	50.73600	1	42.26267	271.03207	2.11634	17.30503	1880.72512	14.55910	19.13167	3.88245	-463.47493	93.30645	-1820.33290	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
30.06	14	30.06_L372.avi	83704	30.06_R371.avi	83375	55.80267	1	47.32933	505.30008	7.65988	34.16638	3270.43090	10.16203	30.67324	18.91667	521.64486	246.63171	-3219.12685	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
30.06	15	30.06_L372.avi	86388	30.06_R371.avi	86059	57.59200	1	49.11867	410.48736	1.69775	25.84377	1538.68942	15.95670	25.47247	12.56950	-414.60675	83.85911	-1479.40326	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
30.06	18	30.06_L372.avi	95693	30.06_R371.avi	95364	63.79533	1	55.32200	70.32610	1.10603	8.11376	1014.44492	16.16876	61.37103	38.19690	-167.83114	-227.22958	-974.31921	Labridae	Suezichthys	cyanolaemus	37384161	1	AD	Passing			
30.06	19	30.06_L372.avi	95738	30.06_R371.avi	95409	63.82533	1	55.35200	39.90664	0.78258	10.48577	1125.28411	13.07057	43.70890	69.92663	54.11362	-248.66424	-1096.13053	Labridae	Suezichthys	cyanolaemus	37384161	1	AD	Passing			
9.07	0	9.07_L372.avi	18309	9.07_R371.avi	19605	12.20600		-1.00000	323.43471	9.43351	32.52497	4000.46663	13.82590	24.27580	1.84046	-405.13089	865.91408	-3884.55853	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing			
9.07	2	9.07_L372.avi	25932	9.07_R371.avi	27228	17.28800		-1.00000	396.80356	0.95633	13.24391	1483.50115	9.59801	5.65482	6.90374	-225.82124	100.93183	-1462.73483	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
