OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
EG-C01-046	35	20240505_R15_L16_Left_MAH00769.MP4	44532	20240505_R15_L16_Right_MAH00361.MP4	45498	34.93879	1	32.09234	-530.66116	-172.06901	-1369.79301	1.48553	0.78927	3.60384	0.70805	1479.03411	22.20173	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing			
EG-C01-047	0	20240505_R09_L10_Left_MAH00425.MP4	991	20240505_R09_L10_Right_MAH00584.MP4	1471	0.27555		-1.00000	-88.73976	-35.35578	-769.08397	0.40687	0.38187	1.20648	3.14133	774.99351	7.14878								Sync		
EG-C01-047	4	20240505_R09_L10_Left_MAH00425.MP4	42505	20240505_R09_L10_Right_MAH00584.MP4	42985	11.81875	1	10.98737	-431.73013	-198.14262	-999.41847	0.92628	0.61267	1.94072	2.08135	1106.56617	25.49759	Nemipteridae	Nemipterus	furcosus	37347005	1	AD	Passing			
EG-C01-047	6	20240505_R09_L10_Left_MAH00425.MP4	60930	20240505_R09_L10_Right_MAH00584.MP4	61410	16.94193	1	16.11054	-370.15601	-352.54603	-1184.19457	0.99601	0.98918	2.77548	0.24199	1289.81431	23.47294	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
EG-C01-047	7	20240505_R09_L10_Left_MAH00425.MP4	75700	20240505_R09_L10_Right_MAH00584.MP4	76180	21.04881	1	20.21742	-446.82049	-198.97967	-1047.86880	0.99692	0.64343	2.13842	0.97080	1156.40412	25.09599	Leiognathidae		spp		3	AD	Passing			
EG-C01-047	8	20240505_R09_L10_Left_MAH00425.MP4	77690	20240505_R09_L10_Right_MAH00584.MP4	78170	21.60214	1	20.77075	-14.56333	-210.38664	-1002.22878	0.50068	0.64023	2.03061	1.44609	1024.17633	12.06265	Elapidae	Aipysurus	tenuis	39125008	1	AD	Passing			
EG-C01-047	10	20240505_R09_L10_Left_MAH00426.MP4	14887	20240505_R09_L10_Right_MAH00585.MP4	15367	26.69584	1	25.86445	-162.72517	-333.46432	-1059.53696	0.61403	0.86207	2.25718	0.49774	1122.62928	19.46235	Tetraodontidae		spp		1	AD	Passing			
EG-C01-047	40	20240505_R09_L10_Left_MAH00426.MP4	58331	20240505_R09_L10_Right_MAH00585.MP4	58811	38.77568	1	37.94430	-350.97581	-254.45246	-1741.78336	1.42702	1.19663	6.01319	0.32867	1794.92042	14.08277	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing			
EG-C02-002	0	20240501_R15_L16_Left_MAH00711.MP4	2639	20240501_R15_L16_Right_MAH00301.MP4	4360	0.73379		-1.00000	-28.24173	-17.78351	-548.64361	0.28128	0.27210	0.62057	3.37914	549.65777	3.49089								Sync		
EG-C02-002	1	20240501_R15_L16_Left_MAH00711.MP4	55915	20240501_R15_L16_Right_MAH00301.MP4	57636	15.54748	1	11.84433	89.00781	187.45204	-2122.25242	1.09370	1.28913	8.88768	6.92262	2132.37332	5.56793	Unknown	Unknown	Unknown	0	1	AD	Passing			
EG-C02-002	2	20240501_R15_L16_Left_MAH00711.MP4	60681	20240501_R15_L16_Right_MAH00301.MP4	62402	16.87269	1	13.16955	-796.74377	250.94684	-1492.83764	2.24787	1.00116	4.37269	5.99649	1710.65460	29.22402	Scombridae	Scomberomorus	spp		1	AD	Passing			
EG-C02-002	5	20240501_R15_L16_Left_MAH00712.MP4	47566	20240501_R15_L16_Right_MAH00302.MP4	49287	35.78241	1	32.07927	-408.72125	111.87000	-1135.62367	1.02544	0.60240	2.56641	0.89477	1212.10935	20.45806	Sphyrnidae	Sphyrna	lewini	37019001	1	AD	Passing			
EG-C02-002	7	20240501_R15_L16_Left_MAH00712.MP4	50012	20240501_R15_L16_Right_MAH00302.MP4	51733	36.46254	1	32.75939	-850.35933	-378.52756	-1452.65858	2.24376	1.21461	4.13350	0.92638	1725.28579	32.65754	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
EG-C02-002	8	20240501_R15_L16_Left_MAH00712.MP4	76325	20240501_R15_L16_Right_MAH00302.MP4	78046	43.77901	1	40.07587	89.74479	-243.34422	-1046.41867	0.54686	0.71563	2.19669	0.77333	1078.08283	13.93806	Hemiscylliidae	Chiloscyllium	punctatum	37013008	1	AD	Passing			
EG-C02-048	0	20240501_R01_L02_Left_MAH00431.MP4	7385	20240501_R01_L02_Right_MAH01177.MP4	7219	2.05344		-1.00000	-1.99895	23.82383	-849.72761	0.42932	0.41973	1.39924	1.88460	850.06387	1.62762								Sync		
EG-C02-048	1	20240501_R01_L02_Left_MAH00431.MP4	38568	20240501_R01_L02_Right_MAH01177.MP4	38402	10.72405	1	4.46363	-226.02724	-239.33577	-775.06074	0.49030	0.50993	1.11935	0.16614	842.07427	23.00099	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing			
EG-C02-048	3	20240501_R01_L02_Left_MAH00431.MP4	46419	20240501_R01_L02_Right_MAH01177.MP4	46253	12.90706	1	6.64664	-701.51427	-404.89497	-1283.14326	1.48870	1.02456	2.71429	2.02151	1517.40529	32.25391	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing			
EG-C02-048	4	20240501_R01_L02_Left_MAH00431.MP4	50725	20240501_R01_L02_Right_MAH01177.MP4	50559	14.10437	1	7.84395	-609.04281	-141.93443	-1164.89222	1.27313	0.62257	2.35404	5.44834	1322.13933	28.22512	Labridae	Choerodon	cyanodus	37384072	2	AD	Passing			
EG-C02-048	8	20240501_R01_L02_Left_MAH00431.MP4	58025	20240501_R01_L02_Right_MAH01177.MP4	57859	16.13417	1	9.87375	-399.84099	-238.24892	-866.29040	0.71292	0.55059	1.31868	0.63514	983.40959	28.24006	Serranidae	Epinephelus	quoyanus	37311040	1	AD	Passing			
EG-C02-048	10	20240501_R01_L02_Left_MAH00431.MP4	77883	20240501_R01_L02_Right_MAH01177.MP4	77717	21.65580	1	15.39538	-606.91214	-326.56115	-1134.81085	1.19761	0.80939	2.16185	1.12681	1327.69733	31.26347	Pomacentridae	Pomacentrus	spp		1	AD	Passing			
EG-C02-048	16	20240501_R01_L02_Left_MAH00432.MP4	10117	20240501_R01_L02_Right_MAH01178.MP4	9951	25.36951	1	19.10909	-410.65777	-85.50211	-1127.26009	0.96723	0.57359	2.35537	0.62781	1202.77418	20.40746	Labridae	Cheilio	inermis	37384070	1	AD	Passing			
EG-C02-048	22	20240501_R01_L02_Left_MAH00432.MP4	22236	20240501_R01_L02_Right_MAH01178.MP4	22070	28.73927	1	22.47885	-689.73097	3.85247	-1229.26170	1.45597	0.58152	2.56590	0.53158	1409.54885	29.29698	Mullidae	Parupeneus	spilurus	37355015	2	AD	Passing			
EG-C02-048	23	20240501_R01_L02_Left_MAH00432.MP4	22289	20240501_R01_L02_Right_MAH01178.MP4	22123	28.75400	1	22.49358	-435.54541	-16.33145	-1288.70275	1.15524	0.62402	3.09005	3.80283	1360.41218	18.68543	Mullidae	Parupeneus	indicus	37355005	2	AD	Passing			
EG-C02-048	30	20240501_R01_L02_Left_MAH00433.MP4	40273	20240501_R01_L02_Right_MAH01179.MP4	40107	56.29374	1	50.03332	-608.82118	-199.34379	-1135.15621	1.22487	0.65958	2.20396	0.90617	1303.44958	29.43323	Labridae	Suezichthys	cyanolaemus	37384161	1	AD	Passing			
EG-C02-048	32	20240501_R01_L02_Left_MAH00433.MP4	72954	20240501_R01_L02_Right_MAH01179.MP4	72788	65.38087	1	59.12045	-435.42542	-250.38208	-908.25566	0.78404	0.58589	1.43721	1.27328	1037.88960	28.93536	Muraenidae	Gymnothorax	spp		1	AD	Passing			
EG-C02-049	0	20240501_R03_L04_Left_MAH00400.MP4	4079	20240501_R03_L04_Right_MAH00221.MP4	3883	1.13419		-1.00000	42.14734	-13.11300	-834.58742	0.42453	0.41040	1.42617	3.03952	835.75385	2.98599								Sync		
EG-C02-049	2	20240501_R03_L04_Left_MAH00400.MP4	10254	20240501_R03_L04_Right_MAH00221.MP4	10058	2.85118	1	0.49605	875.68926	367.76777	-1488.09628	2.33079	1.19996	4.14128	0.27681	1765.36550	32.60705	Blenniidae	Aspidontus	dussumieri	37408007	1	AD	Passing			
EG-C02-049	17	20240501_R03_L04_Left_MAH00400.MP4	16926	20240501_R03_L04_Right_MAH00221.MP4	16730	4.70637	1	2.35124	621.27023	687.30786	-2261.60336	2.85905	3.18779	10.11299	0.43079	2444.01689	22.38934	Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
EG-C02-049	26	20240501_R03_L04_Left_MAH00400.MP4	61851	20240501_R03_L04_Right_MAH00221.MP4	61655	17.19801	1	14.84288	297.81022	100.86024	-1062.25991	0.78912	0.55918	2.30003	3.00796	1107.81760	16.53778	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing			
EG-C02-049	27	20240501_R03_L04_Left_MAH00400.MP4	64769	20240501_R03_L04_Right_MAH00221.MP4	64573	18.00938	1	15.65425	196.64876	-187.91606	-584.54533	0.36267	0.36502	0.69308	0.22292	644.72973	24.84896	Apogonidae	Ostorhinchus	cookii	37327050	2	AD	Passing			
EG-C02-049	30	20240501_R03_L04_Left_MAH00400.MP4	78281	20240501_R03_L04_Right_MAH00221.MP4	78085	21.76647	1	19.41134	185.71706	-202.22195	-668.43310	0.40664	0.42973	0.91644	0.34857	722.62532	22.21939	Blenniidae		spp		1	AD	Passing			
EG-C02-049	32	20240501_R03_L04_Left_MAH00401.MP4	1012	20240501_R03_L04_Right_MAH00222.MP4	816	22.83781	1	20.48268	298.67659	48.24481	-754.63178	0.56007	0.37790	1.16182	2.10388	813.02177	21.87153	Labridae	Halichoeres	spp		1	AD	Passing			
EG-C02-049	34	20240501_R03_L04_Left_MAH00401.MP4	62056	20240501_R03_L04_Right_MAH00222.MP4	61860	39.81144	1	37.45631	-1076.45114	742.61332	-2816.35444	5.60759	4.05587	14.80966	2.13527	3105.16890	24.99373	Acanthuridae	Acanthurus	grammoptilus	37437002	3	AD	Passing			
EG-C02-049	37	20240501_R03_L04_Left_MAH00402.MP4	4990	20240501_R03_L04_Right_MAH00223.MP4	4794	46.48310	1	44.12797	-346.85087	518.58324	-2137.18969	1.71914	2.34727	8.91106	2.81097	2226.39033	16.39958	Lethrinidae		spp		1	AD	Passing			
EG-C02-049	38	20240501_R03_L04_Left_MAH00402.MP4	8888	20240501_R03_L04_Right_MAH00223.MP4	8692	47.56696	1	45.21183	-336.19400	451.72065	-2187.65868	1.72699	2.15401	9.34606	0.35524	2258.96623	14.55615	Labridae	Choerodon	cyanodus	37384072	2	AD	Passing			
EG-C02-050	0	20240501_R07_L08_Left_MAH00621.MP4	3310	20240501_R07_L08_Right_MAH00653.MP4	3755	0.92036		-1.00000	-23.51241	-8.74263	-634.17640	0.32530	0.31529	0.83944	1.79679	634.67233	2.23777								Sync		
EG-C02-050	1	20240501_R07_L08_Left_MAH00621.MP4	13488	20240501_R07_L08_Right_MAH00653.MP4	13933	3.75041	1	0.54276	-283.68925	-614.94099	-1770.79287	1.28268	2.31780	6.24617	1.39094	1895.87431	20.85401	SUS	SUS	SUS	2	2	AD	Passing			
EG-C02-050	2	20240501_R07_L08_Left_MAH00621.MP4	19902	20240501_R07_L08_Right_MAH00653.MP4	20347	5.53386	1	2.32621	-95.25334	-504.97774	-1760.97369	0.91860	1.96156	6.20188	0.61565	1834.42200	16.18710	Pomacentridae		spp		2	AD	Passing			
EG-C02-050	3	20240501_R07_L08_Left_MAH00621.MP4	21334	20240501_R07_L08_Right_MAH00653.MP4	21779	5.93204	1	2.72439	-859.37458	198.04807	-3284.19892	5.62641	2.00910	21.33538	3.77798	3400.54558	15.04969	Cheloniidae		spp		1	AD	Passing			
EG-C02-050	6	20240501_R07_L08_Left_MAH00621.MP4	26823	20240501_R07_L08_Right_MAH00653.MP4	27268	7.45828	1	4.25064	-227.24786	-530.22907	-1492.90419	0.97083	1.72825	4.45631	2.54892	1600.48348	21.05128	Labridae		spp		1	AD	Passing			
EG-C02-050	9	20240501_R07_L08_Left_MAH00621.MP4	37599	20240501_R07_L08_Right_MAH00653.MP4	38044	10.45461	1	7.24696	-91.89874	1062.04863	-3276.45532	1.67164	6.91938	21.07599	0.82128	3445.51188	18.10485	Unknown	Unknown	Unknown	0	4	AD	Passing			
EG-C02-050	16	20240501_R07_L08_Left_MAH00623.MP4	12792	20240501_R07_L08_Right_MAH00655.MP4	13237	48.65249	1	45.44484	-1025.29173	-474.30651	-1665.84329	2.70712	1.47952	4.43893	0.64572	2012.76518	34.10845	Labridae	Halichoeres	melanochir	37384115	1	AD	Passing			
EG-C02-051	0	20240501_R09_L10_Left_MAH00360.MP4	2956	20240501_R09_L10_Right_MAH00529.MP4	4149	0.82193		-1.00000	-37.79516	-38.68873	-543.82282	0.28110	0.27439	0.61500	1.69200	546.50577	5.74577								Sync		
EG-C02-051	1	20240501_R09_L10_Left_MAH00360.MP4	12314	20240501_R09_L10_Right_MAH00529.MP4	13507	3.42398	1	1.01629	-467.68709	38.76372	-1202.06443	1.20339	0.59365	2.86527	0.16440	1290.42347	21.31847	Unknown	Unknown	Unknown	0	1	AD	Passing			
EG-C02-051	2	20240501_R09_L10_Left_MAH00360.MP4	19330	20240501_R09_L10_Right_MAH00529.MP4	20523	5.37481	1	2.96713	-30.97703	-136.62514	-931.61028	0.47014	0.52212	1.76716	0.71732	942.08477	8.64154	Muraenidae	Gymnothorax	spp		1	AD	Passing			
EG-C02-051	19	20240501_R09_L10_Left_MAH00360.MP4	74562	20240501_R09_L10_Right_MAH00529.MP4	75755	20.73238	1	18.32470	-817.84313	37.71194	-1368.22647	2.04260	0.66212	3.40428	1.28848	1594.46958	30.89113	Carangidae	Atropus	hedlandensis	37337042	2	AD	Passing			
EG-C02-051	20	20240501_R09_L10_Left_MAH00361.MP4	5612	20240501_R09_L10_Right_MAH00530.MP4	6805	24.11687	1	21.70919	-631.16140	-346.61942	-1664.04285	2.12461	1.37512	5.46173	1.88324	1813.15977	23.44380	Serranidae		spp		1	AD	Passing			
EG-C02-051	24	20240501_R09_L10_Left_MAH00362.MP4	19302	20240501_R09_L10_Right_MAH00531.MP4	20495	50.46263	1	48.05495	80.37917	141.51472	-503.77578	0.26396	0.28486	0.50344	0.50936	529.41219	17.82364	Carangidae	Selaroides	leptolepis	37337015	2	AD	Passing			
EG-C02-051	25	20240501_R09_L10_Left_MAH00362.MP4	22342	20240501_R09_L10_Right_MAH00531.MP4	23535	51.30792	1	48.90024	-987.62490	440.87364	-1597.04399	2.68725	1.42079	4.40173	0.93662	1928.81363	34.06952	Clupeidae	Herklotsichthys	blackburni	37085022	1	AD	Passing			
EG-C02-052	0	20240501_R13_L14_Left_MAH00580.MP4	4436	20240501_R13_L14_Right_MAH00657.MP4	21429	1.80959		-1.00000	-31.17729	0.43055	-598.01016	0.30836	0.29575	0.74067	0.81129	598.82248	2.98449								Sync		
EG-C02-052	4	20240501_R13_L14_Left_MAH00580.MP4	25189	20240501_R13_L14_Right_MAH00657.MP4	42182	7.58007	1	5.34423	98.79535	-312.90577	-1051.99887	0.55700	0.83179	2.24061	0.58645	1101.98555	17.34247	SUS	SUS	SUS	2	1	AD	Passing			
EG-C02-052	7	20240501_R13_L14_Left_MAH00580.MP4	58078	20240501_R13_L14_Right_MAH00657.MP4	75071	16.72504	1	14.48920	-484.80539	-69.17272	-1395.98660	1.42410	0.69808	3.85052	2.76303	1479.39167	19.33383	Lethrinidae		spp		1	AD	Passing			
EG-C02-052	9	20240501_R13_L14_Left_MAH00580.MP4	71561	20240501_R13_L14_Right_MAH00658.MP4	7492	20.47406	1	18.23822	-518.01042	-214.85187	-1001.97182	1.08134	0.65001	2.07793	1.99773	1148.23501	29.24324	Lethrinidae	Lethrinus	laticaudis	37351006	2	AD	Passing			
EG-C02-052	10	20240501_R13_L14_Left_MAH00581.MP4	6534	20240501_R13_L14_Right_MAH00658.MP4	23587	24.94937	1	22.71352	-1042.69323	-288.70508	-1672.23020	3.47604	1.26434	5.74686	0.46517	1991.71123	32.90800	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
EG-C02-052	11	20240501_R13_L14_Left_MAH00581.MP4	11624	20240501_R13_L14_Right_MAH00658.MP4	28677	26.36467	1	24.12883	-195.48409	210.81562	-1215.10623	0.73999	0.77041	2.92649	7.47854	1248.65544	13.29706	Carangidae	Selaroides	leptolepis	37337015	6	AD	Passing			
EG-C02-052	12	20240501_R13_L14_Left_MAH00581.MP4	18423	20240501_R13_L14_Right_MAH00658.MP4	35476	28.25517	1	26.01933	307.42403	-170.41881	-1031.47603	0.78305	0.61694	2.18165	0.48888	1089.72239	18.82747	Elapidae	Aipysurus	tenuis	39125008	1	AD	Passing			
EG-C02-052	13	20240501_R13_L14_Left_MAH00581.MP4	19857	20240501_R13_L14_Right_MAH00658.MP4	36910	28.65390	1	26.41806	-1722.49703	24.16546	-3972.53834	13.11586	1.89946	30.59586	13.87380	4329.97007	23.44339	Unknown	Unknown	Unknown	0	6	AD	Passing			
EG-C02-052	14	20240501_R13_L14_Left_MAH00581.MP4	19932	20240501_R13_L14_Right_MAH00658.MP4	36985	28.67476	1	26.43891	-577.66638	-241.82058	-1204.78737	1.42233	0.81882	2.93783	4.62158	1357.82482	27.47281	Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
EG-C02-052	15	20240501_R13_L14_Left_MAH00581.MP4	26224	20240501_R13_L14_Right_MAH00658.MP4	43277	30.42428	1	28.18844	-422.10937	-149.05613	-1722.34695	1.59162	0.96654	5.82033	1.33421	1779.57103	14.57603	Labridae	Choerodon	spp		1	AD	Passing			
EG-C02-052	18	20240501_R13_L14_Left_MAH00581.MP4	65787	20240501_R13_L14_Right_MAH00659.MP4	1779	41.42499	1	39.18915	-1933.44059	1018.04578	-4155.26312	15.45714	8.44547	33.62825	5.80440	4694.76531	27.72878	Carangidae		spp		2	AD	Passing			
EG-C02-052	19	20240501_R13_L14_Left_MAH00581.MP4	69549	20240501_R13_L14_Right_MAH00659.MP4	5541	42.47104	1	40.23519	-731.28008	250.45334	-1292.02714	1.88683	0.89658	3.40938	0.56058	1505.60007	30.88428	Carangidae	Atropus	hedlandensis	37337042	1	AD	Passing			
EG-C02-052	20	20240501_R13_L14_Left_MAH00582.MP4	6090	20240501_R13_L14_Right_MAH00659.MP4	23142	47.36510	1	45.12925	-601.50837	-130.36759	-1676.18587	2.04386	0.90961	5.52160	0.43187	1785.61112	20.16684	Labridae	Choerodon	cyanodus	37384072	1	AD	Passing			
EG-C03-053	0	20240502_R1201_L28_Left_MAH00500.MP4	3794	20240502_R1201_L28_Right_MAH07878.MP4	3759	1.05494		-1.00000	-14.26577	-10.02524	-505.73348	0.26064	0.25278	0.50281	0.33068	506.03396	2.38664								Sync		
EG-C03-053	1	20240502_R1201_L28_Left_MAH00500.MP4	60096	20240502_R1201_L28_Right_MAH07878.MP4	60061	16.71003	1	12.91485	-575.31119	-273.38597	-1119.40139	1.25413	0.76300	2.29491	2.30887	1287.93724	29.91231	Mullidae	Upeneus	spp		1	AD	Passing			
EG-C03-053	5	20240502_R1201_L28_Left_MAH00501.MP4	66731	20240502_R1201_L28_Right_MAH07879.MP4	66696	41.11135	1	37.31617	-481.89250	-155.06269	-1243.64705	1.22989	0.69145	2.91937	2.37881	1342.72961	22.34654	Labridae	Choerodon	cephalotes	37384004	2	AD	Passing			
EG-C03-053	33	20240502_R1201_L28_Left_MAH00502.MP4	59214	20240502_R1201_L28_Right_MAH07880.MP4	59179	61.56039	1	57.76521	70.72341	120.11741	-1133.33224	0.57858	0.61912	2.42423	0.71878	1141.87213	6.48390	Dasyatidae		spp		1	AD	Passing			
EG-C03-053	34	20240502_R1201_L28_Left_MAH00502.MP4	61114	20240502_R1201_L28_Right_MAH07880.MP4	61079	62.08869	1	58.29351	285.82973	101.80021	-1000.47854	0.70000	0.52904	1.88100	0.55196	1045.47560	16.67257	Carangidae	Pantolabus	radiatus	37337047	1	AD	Passing			
EG-C03-055	0	20240502_R31_L32_Left_MAH00511.MP4	12227	20240502_R31_L32_Right_MAH00446.MP4	11633	3.39979		-1.00000	-11.27598	-29.33437	-482.11010	0.24128	0.24120	0.44430	1.09436	483.13332	3.69968								Sync		
EG-C03-055	1	20240502_R31_L32_Left_MAH00511.MP4	24206	20240502_R31_L32_Right_MAH00446.MP4	23612	6.73061	1	1.98643	-3.47396	-45.46100	-1006.55580	0.50225	0.49985	1.93725	0.65358	1007.58788	2.56153	Unknown	Unknown	Unknown	0	1	AD	Passing			
